End Date,End Time,PM10,Status/units,M_DIR,Status/units,M_SPED,Status/units,M_T,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,O3,Status/units,PM25,Status/units
02/01/2022,14:00:00,7.075,R ugm-3 (FIDAS),231.9,P deg,9.1,P ms-1,8.8,P degC,3.44956,R ugm-3,9.27207,R ugm-3,14.56132,R ugm-3,63.26369,R ugm-3,4.104,R ugm-3 (Ref.eq)
02/01/2022,15:00:00,7.775,R ugm-3 (FIDAS),239.8,P deg,10.3,P ms-1,8.9,P degC,4.04191,R ugm-3,9.96396,R ugm-3,16.16147,R ugm-3,59.67143,R ugm-3,4.222,R ugm-3 (Ref.eq)
02/01/2022,16:00:00,3.3,R ugm-3 (FIDAS),244.9,P deg,7.4,P ms-1,8.8,P degC,3.65862,R ugm-3,7.24469,R ugm-3,12.8545,R ugm-3,66.40692,R ugm-3,1.981,R ugm-3 (Ref.eq)
02/01/2022,17:00:00,3.575,R ugm-3 (FIDAS),249.2,P deg,7.5,P ms-1,8.6,P degC,2.96174,R ugm-3,9.00662,R ugm-3,13.5479,R ugm-3,63.2138,R ugm-3,2.052,R ugm-3 (Ref.eq)
02/01/2022,18:00:00,4.775,R ugm-3 (FIDAS),254,P deg,7,P ms-1,7.8,P degC,2.96174,R ugm-3,8.57992,R ugm-3,13.12119,R ugm-3,61.8667,R ugm-3,2.807,R ugm-3 (Ref.eq)
02/01/2022,19:00:00,7.125,R ugm-3 (FIDAS),247.4,P deg,7.1,P ms-1,7.4,P degC,4.32066,R ugm-3,8.84315,R ugm-3,15.46807,R ugm-3,63.76262,R ugm-3,4.009,R ugm-3 (Ref.eq)
02/01/2022,20:00:00,9.45,R ugm-3 (FIDAS),241.9,P deg,7.2,P ms-1,7.1,P degC,1.11501,R ugm-3,5.9177,R ugm-3,7.62736,R ugm-3,69.00133,R ugm-3,5.354,R ugm-3 (Ref.eq)
02/01/2022,21:00:00,10.625,R ugm-3 (FIDAS),243.9,P deg,7.1,P ms-1,6.9,P degC,0.90595,R ugm-3,4.42477,R ugm-3,5.81386,R ugm-3,70.74757,R ugm-3,6.014,R ugm-3 (Ref.eq)
02/01/2022,22:00:00,12.7,R ugm-3 (FIDAS),248.2,P deg,7.3,P ms-1,6.8,P degC,1.35892,R ugm-3,6.02376,R ugm-3,8.1074,R ugm-3,67.10541,R ugm-3,7.17,R ugm-3 (Ref.eq)
02/01/2022,23:00:00,13.7,R ugm-3 (FIDAS),249.3,P deg,7.5,P ms-1,6.8,P degC,0.38328,R ugm-3,4.10607,R ugm-3,4.69376,R ugm-3,68.5523,R ugm-3,7.5,R ugm-3 (Ref.eq)
02/01/2022,24:00:00,13.625,R ugm-3 (FIDAS),251.6,P deg,8.2,P ms-1,6.9,P degC,0.45297,R ugm-3,2.7191,R ugm-3,3.41364,R ugm-3,68.5024,R ugm-3,7.642,R ugm-3 (Ref.eq)
03/01/2022,01:00:00,12.875,R ugm-3 (FIDAS),244.5,P deg,8.1,P ms-1,7.3,P degC,0.18608,R ugm-3,1.7084,R ugm-3,1.99371,R ugm-3,69.8495,R ugm-3,7.429,R ugm-3 (Ref.eq)
03/01/2022,02:00:00,13.275,R ugm-3 (FIDAS),242.1,P deg,8,P ms-1,7.1,P degC,0.13956,R ugm-3,1.92213,R ugm-3,2.13612,R ugm-3,69.51688,R ugm-3,7.948,R ugm-3 (Ref.eq)
03/01/2022,03:00:00,12.1,R ugm-3 (FIDAS),246.4,P deg,8,P ms-1,7,P degC,0.20934,R ugm-3,2.02875,R ugm-3,2.34973,R ugm-3,67.30498,R ugm-3,7.076,R ugm-3 (Ref.eq)
03/01/2022,04:00:00,12.025,R ugm-3 (FIDAS),250.2,P deg,8.3,P ms-1,6.8,P degC,0.34889,R ugm-3,2.29539,R ugm-3,2.83035,R ugm-3,67.65423,R ugm-3,6.509,R ugm-3 (Ref.eq)
03/01/2022,05:00:00,12.7,R ugm-3 (FIDAS),252.2,P deg,8.8,P ms-1,6.8,P degC,0.27911,R ugm-3,1.76155,R ugm-3,2.18952,R ugm-3,70.34843,R ugm-3,6.887,R ugm-3 (Ref.eq)
03/01/2022,06:00:00,13.875,R ugm-3 (FIDAS),250.1,P deg,8.4,P ms-1,6.7,P degC,0.20934,R ugm-3,1.81514,R ugm-3,2.13612,R ugm-3,71.39617,R ugm-3,7.429,R ugm-3 (Ref.eq)
03/01/2022,07:00:00,14.35,R ugm-3 (FIDAS),248.1,P deg,7.9,P ms-1,6.6,P degC,0.80245,R ugm-3,2.72141,R ugm-3,3.95181,R ugm-3,72.5437,R ugm-3,7.877,R ugm-3 (Ref.eq)
03/01/2022,08:00:00,15.2,R ugm-3 (FIDAS),247.4,P deg,7.3,P ms-1,6.4,P degC,0.59312,R ugm-3,4.48426,R ugm-3,5.39369,R ugm-3,70.09896,R ugm-3,8.255,R ugm-3 (Ref.eq)
03/01/2022,09:00:00,15.8,R ugm-3 (FIDAS),246.7,P deg,7.3,P ms-1,6.4,P degC,1.67468,R ugm-3,5.76305,R ugm-3,8.33085,R ugm-3,67.55445,R ugm-3,8.443,R ugm-3 (Ref.eq)
03/01/2022,10:00:00,15.8,R ugm-3 (FIDAS),246.5,P deg,8.4,P ms-1,7.2,P degC,2.86091,R ugm-3,6.24051,R ugm-3,10.62718,R ugm-3,67.2052,R ugm-3,8.75,R ugm-3 (Ref.eq)
03/01/2022,11:00:00,15.3,R ugm-3 (FIDAS),250.6,P deg,8.9,P ms-1,8,P degC,4.60537,R ugm-3,6.93009,R ugm-3,13.99156,R ugm-3,66.35703,R ugm-3,8.585,R ugm-3 (Ref.eq)
03/01/2022,12:00:00,15.375,R ugm-3 (FIDAS),250.6,P deg,8.8,P ms-1,8.4,P degC,6.03583,R ugm-3,12.15976,R ugm-3,21.41456,R ugm-3,59.27229,R ugm-3,8.514,R ugm-3 (Ref.eq)
03/01/2022,13:00:00,15.5,R ugm-3 (FIDAS),248.7,P deg,8.3,P ms-1,8,P degC,8.51296,R ugm-3,12.79398,R ugm-3,25.847,R ugm-3,56.82756,R ugm-3,8.208,R ugm-3 (Ref.eq)
03/01/2022,14:00:00,14.7,R ugm-3 (FIDAS),246.4,P deg,7.6,P ms-1,7.5,P degC,5.89627,R ugm-3,12.74756,R ugm-3,21.78838,R ugm-3,58.07487,R ugm-3,8.113,R ugm-3 (Ref.eq)
03/01/2022,15:00:00,5.7,R ugm-3 (FIDAS),243.1,P deg,7,P ms-1,7.1,P degC,3.73314,R ugm-3,9.86958,R ugm-3,15.59365,R ugm-3,68.75187,R ugm-3,3.609,R ugm-3 (Ref.eq)
03/01/2022,16:00:00,5.65,R ugm-3 (FIDAS),238.7,P deg,6.5,P ms-1,6.5,P degC,3.8727,R ugm-3,12.05872,R ugm-3,17.99678,R ugm-3,64.5609,R ugm-3,3.16,R ugm-3 (Ref.eq)
03/01/2022,17:00:00,9.075,R ugm-3 (FIDAS),235,P deg,5.8,P ms-1,6.1,P degC,4.71004,R ugm-3,31.97577,R ugm-3,39.19773,R ugm-3,41.76002,R ugm-3,5.307,R ugm-3 (Ref.eq)
03/01/2022,18:00:00,11.15,R ugm-3 (FIDAS),230.8,P deg,4.8,P ms-1,5.6,P degC,25.50399,R ugm-3,62.46675,R ugm-3,101.57231,R ugm-3,9.37979,R ugm-3,7.547,R ugm-3 (Ref.eq)
03/01/2022,19:00:00,12.85,R ugm-3 (FIDAS),228.3,P deg,4.2,P ms-1,5.2,P degC,5.72182,R ugm-3,25.0841,R ugm-3,33.85744,R ugm-3,42.50841,R ugm-3,8.019,R ugm-3 (Ref.eq)
03/01/2022,20:00:00,13.25,R ugm-3 (FIDAS),234.5,P deg,3.7,P ms-1,4.8,P degC,4.01226,R ugm-3,13.44683,R ugm-3,19.59886,R ugm-3,56.97724,R ugm-3,7.406,R ugm-3 (Ref.eq)
03/01/2022,21:00:00,14.075,R ugm-3 (FIDAS),239.1,P deg,4,P ms-1,4.5,P degC,1.08156,R ugm-3,11.63895,R ugm-3,13.29732,R ugm-3,54.5325,R ugm-3,8.184,R ugm-3 (Ref.eq)
03/01/2022,22:00:00,13.35,R ugm-3 (FIDAS),245.1,P deg,5.1,P ms-1,5.2,P degC,2.65158,R ugm-3,10.03267,R ugm-3,14.09837,R ugm-3,56.02928,R ugm-3,7.948,R ugm-3 (Ref.eq)
03/01/2022,23:00:00,13.375,R ugm-3 (FIDAS),248,P deg,4.3,P ms-1,4.9,P degC,0.55823,R ugm-3,8.9702,R ugm-3,9.82613,R ugm-3,55.68003,R ugm-3,7.571,R ugm-3 (Ref.eq)
03/01/2022,24:00:00,13.025,R ugm-3 (FIDAS),248.7,P deg,4.1,P ms-1,4.6,P degC,2.05846,R ugm-3,10.40807,R ugm-3,13.56434,R ugm-3,50.5411,R ugm-3,7.429,R ugm-3 (Ref.eq)
04/01/2022,01:00:00,13.175,R ugm-3 (FIDAS),233.3,P deg,3.4,P ms-1,5,P degC,0.65211,R ugm-3,9.19461,R ugm-3,10.19449,R ugm-3,47.76375,R ugm-3,7.052,R ugm-3 (Ref.eq)
04/01/2022,02:00:00,11.675,R ugm-3 (FIDAS),235.8,P deg,3.4,P ms-1,4.5,P degC,0.60553,R ugm-3,5.98668,R ugm-3,6.91515,R ugm-3,55.48046,R ugm-3,6.792,R ugm-3 (Ref.eq)
04/01/2022,03:00:00,11.075,R ugm-3 (FIDAS),239.9,P deg,3.5,P ms-1,4.5,P degC,0.48908,R ugm-3,4.97112,R ugm-3,5.72104,R ugm-3,56.92734,R ugm-3,6.085,R ugm-3 (Ref.eq)
04/01/2022,04:00:00,10.775,R ugm-3 (FIDAS),264.2,P deg,3.5,P ms-1,5.2,P degC,0.66375,R ugm-3,6.73507,R ugm-3,7.75281,R ugm-3,49.69293,R ugm-3,5.849,R ugm-3 (Ref.eq)
04/01/2022,05:00:00,10.45,R ugm-3 (FIDAS),348,P deg,5.1,P ms-1,5.4,P degC,2.4454,R ugm-3,15.92652,R ugm-3,19.67609,R ugm-3,36.17206,R ugm-3,5.66,R ugm-3 (Ref.eq)
04/01/2022,06:00:00,6.15,R ugm-3 (FIDAS),23.3,P deg,8,P ms-1,3.3,P degC,0.97816,R ugm-3,10.47692,R ugm-3,11.97675,R ugm-3,42.5583,R ugm-3,4.033,R ugm-3 (Ref.eq)
04/01/2022,07:00:00,2.25,R ugm-3 (FIDAS),12.9,P deg,7.2,P ms-1,2.6,P degC,1.29257,R ugm-3,7.48186,R ugm-3,9.46377,R ugm-3,51.68863,R ugm-3,1.981,R ugm-3 (Ref.eq)
04/01/2022,08:00:00,2.175,R ugm-3 (FIDAS),4.8,P deg,6.2,P ms-1,2.5,P degC,3.73797,R ugm-3,8.65132,R ugm-3,14.38279,R ugm-3,55.33078,R ugm-3,1.698,R ugm-3 (Ref.eq)
04/01/2022,09:00:00,3.675,R ugm-3 (FIDAS),351.7,P deg,5.6,P ms-1,1.7,P degC,4.64626,R ugm-3,13.83514,R ugm-3,20.95931,R ugm-3,55.13121,R ugm-3,2.193,R ugm-3 (Ref.eq)
04/01/2022,10:00:00,3.675,R ugm-3 (FIDAS),349.6,P deg,6.5,P ms-1,1.3,P degC,3.52837,R ugm-3,20.41478,R ugm-3,25.82486,R ugm-3,43.20691,R ugm-3,2.028,R ugm-3 (Ref.eq)
04/01/2022,11:00:00,3.875,R ugm-3 (FIDAS),347.1,P deg,6.6,P ms-1,2,P degC,4.43666,R ugm-3,13.14064,R ugm-3,19.94342,R ugm-3,47.54755,R ugm-3,2.594,R ugm-3 (Ref.eq)
04/01/2022,12:00:00,4.125,R ugm-3 (FIDAS),345.9,P deg,7.3,P ms-1,2.9,P degC,4.26199,R ugm-3,12.71339,R ugm-3,19.24834,R ugm-3,50.84046,R ugm-3,2.759,R ugm-3 (Ref.eq)
04/01/2022,13:00:00,5.85,R ugm-3 (FIDAS),339.8,P deg,7.2,P ms-1,3.1,P degC,5.51962,R ugm-3,13.8327,R ugm-3,22.296,R ugm-3,49.49336,R ugm-3,3.16,R ugm-3 (Ref.eq)
04/01/2022,14:00:00,7.775,R ugm-3 (FIDAS),340,P deg,6.8,P ms-1,3.3,P degC,3.80784,R ugm-3,12.982,R ugm-3,18.8206,R ugm-3,51.68863,R ugm-3,4.316,R ugm-3 (Ref.eq)
04/01/2022,15:00:00,10.7,R ugm-3 (FIDAS),320.4,P deg,4.3,P ms-1,3,P degC,2.55021,R ugm-3,10.41907,R ugm-3,14.32932,R ugm-3,56.07917,R ugm-3,5.401,R ugm-3 (Ref.eq)
04/01/2022,16:00:00,12.625,R ugm-3 (FIDAS),296.3,P deg,3.3,P ms-1,2.7,P degC,3.80784,R ugm-3,18.7565,R ugm-3,24.59511,R ugm-3,49.99229,R ugm-3,6.109,R ugm-3 (Ref.eq)
04/01/2022,17:00:00,13.95,R ugm-3 (FIDAS),276.1,P deg,3.1,P ms-1,2.4,P degC,7.82529,R ugm-3,30.56163,R ugm-3,42.56023,R ugm-3,39.56475,R ugm-3,6.557,R ugm-3 (Ref.eq)
04/01/2022,18:00:00,15.175,R ugm-3 (FIDAS),291,P deg,4.7,P ms-1,2.5,P degC,5.06547,R ugm-3,29.71385,R ugm-3,37.4808,R ugm-3,38.6168,R ugm-3,7.335,R ugm-3 (Ref.eq)
04/01/2022,19:00:00,16,R ugm-3 (FIDAS),288.6,P deg,5.8,P ms-1,2,P degC,4.92574,R ugm-3,37.52051,R ugm-3,45.07321,R ugm-3,29.13722,R ugm-3,8.609,R ugm-3 (Ref.eq)
04/01/2022,20:00:00,9.55,R ugm-3 (FIDAS),291.3,P deg,6.3,P ms-1,2.1,P degC,1.99126,R ugm-3,18.70811,R ugm-3,21.76132,R ugm-3,47.44777,R ugm-3,5.66,R ugm-3 (Ref.eq)
04/01/2022,21:00:00,5.9,R ugm-3 (FIDAS),290,P deg,6.5,P ms-1,1.8,P degC,1.29257,R ugm-3,13.5237,R ugm-3,15.50561,R ugm-3,55.231,R ugm-3,3.561,R ugm-3 (Ref.eq)
04/01/2022,22:00:00,4.2,R ugm-3 (FIDAS),290.4,P deg,6.5,P ms-1,1.5,P degC,1.3275,R ugm-3,10.36901,R ugm-3,12.40449,R ugm-3,60.12046,R ugm-3,2.712,R ugm-3 (Ref.eq)
04/01/2022,23:00:00,4.825,R ugm-3 (FIDAS),287.6,P deg,6.6,P ms-1,1.9,P degC,0.55895,R ugm-3,8.8206,R ugm-3,9.67764,R ugm-3,58.37423,R ugm-3,3.231,R ugm-3 (Ref.eq)
04/01/2022,24:00:00,5.375,R ugm-3 (FIDAS),286,P deg,6.7,P ms-1,1.7,P degC,0.20961,R ugm-3,7.80569,R ugm-3,8.12708,R ugm-3,60.17036,R ugm-3,3.467,R ugm-3 (Ref.eq)
05/01/2022,01:00:00,6.575,R ugm-3 (FIDAS),289.6,P deg,7.2,P ms-1,1.3,P degC,0.32648,R ugm-3,5.70916,R ugm-3,6.20975,R ugm-3,62.26584,R ugm-3,4.08,R ugm-3 (Ref.eq)
05/01/2022,02:00:00,8.525,R ugm-3 (FIDAS),294.7,P deg,7.3,P ms-1,1.3,P degC,0.27984,R ugm-3,7.63647,R ugm-3,8.06554,R ugm-3,62.13279,R ugm-3,4.741,R ugm-3 (Ref.eq)
05/01/2022,03:00:00,9.075,R ugm-3 (FIDAS),287.5,P deg,6.9,P ms-1,1.2,P degC,0.1749,R ugm-3,6.31631,R ugm-3,6.58448,R ugm-3,65.25939,R ugm-3,5.307,R ugm-3 (Ref.eq)
05/01/2022,04:00:00,8.225,R ugm-3 (FIDAS),289.9,P deg,6.5,P ms-1,1.5,P degC,0.20988,R ugm-3,5.03143,R ugm-3,5.35324,R ugm-3,67.15531,R ugm-3,4.788,R ugm-3 (Ref.eq)
05/01/2022,05:00:00,7.275,R ugm-3 (FIDAS),295.2,P deg,6.8,P ms-1,1.6,P degC,0.69959,R ugm-3,5.35119,R ugm-3,6.42388,R ugm-3,65.70842,R ugm-3,4.434,R ugm-3 (Ref.eq)
05/01/2022,06:00:00,9.45,R ugm-3 (FIDAS),293.6,P deg,6.6,P ms-1,1.7,P degC,1.64403,R ugm-3,10.11282,R ugm-3,12.63363,R ugm-3,62.41552,R ugm-3,5.448,R ugm-3 (Ref.eq)
05/01/2022,07:00:00,8.8,R ugm-3 (FIDAS),296.4,P deg,6.6,P ms-1,1.8,P degC,2.13375,R ugm-3,14.23338,R ugm-3,17.50508,R ugm-3,58.92304,R ugm-3,5.165,R ugm-3 (Ref.eq)
05/01/2022,08:00:00,9.175,R ugm-3 (FIDAS),298.7,P deg,6.6,P ms-1,2,P degC,8.29013,R ugm-3,32.57701,R ugm-3,45.28836,R ugm-3,41.36088,R ugm-3,5.283,R ugm-3 (Ref.eq)
05/01/2022,09:00:00,10.875,R ugm-3 (FIDAS),301.9,P deg,6.6,P ms-1,2.3,P degC,10.70371,R ugm-3,39.20798,R ugm-3,55.62011,R ugm-3,36.42153,R ugm-3,5.637,R ugm-3 (Ref.eq)
05/01/2022,10:00:00,12.675,R ugm-3 (FIDAS),308.1,P deg,6.4,P ms-1,3.2,P degC,9.33951,R ugm-3,37.17773,R ugm-3,51.49812,R ugm-3,35.47357,R ugm-3,6.509,R ugm-3 (Ref.eq)
05/01/2022,11:00:00,11.425,R ugm-3 (FIDAS),326.8,P deg,7.3,P ms-1,3.9,P degC,9.54939,R ugm-3,25.50707,R ugm-3,40.14926,R ugm-3,43.65594,R ugm-3,6.392,R ugm-3 (Ref.eq)
05/01/2022,12:00:00,9.675,R ugm-3 (FIDAS),329.9,P deg,7.6,P ms-1,4.2,P degC,7.41564,R ugm-3,17.16225,R ugm-3,28.53274,R ugm-3,50.29164,R ugm-3,5.495,R ugm-3 (Ref.eq)
05/01/2022,13:00:00,9.15,R ugm-3 (FIDAS),330.3,P deg,7.1,P ms-1,4.3,P degC,5.59671,R ugm-3,14.86567,R ugm-3,23.44717,R ugm-3,51.38928,R ugm-3,4.811,R ugm-3 (Ref.eq)
05/01/2022,14:00:00,8.9,R ugm-3 (FIDAS),327.8,P deg,7,P ms-1,4.2,P degC,4.54733,R ugm-3,12.78096,R ugm-3,19.75344,R ugm-3,52.48691,R ugm-3,4.387,R ugm-3 (Ref.eq)
05/01/2022,15:00:00,11.15,R ugm-3 (FIDAS),326.3,P deg,6.4,P ms-1,3.7,P degC,5.35185,R ugm-3,15.45524,R ugm-3,23.6613,R ugm-3,49.19401,R ugm-3,5.448,R ugm-3 (Ref.eq)
