End Date,End Time,PM10,Status/units,M_DIR,Status/units,M_SPED,Status/units,M_T,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,O3,Status/units,PM25,Status/units
30/03/2021,18:00:00,43.2,R ugm-3 (FIDAS),156.5,P deg,2.1,P ms-1,14.3,P degC,11.0197,R ugm-3,38.20933,R ugm-3,55.10596,R ugm-3,78.13166,R ugm-3,14.41,R ugm-3 (Ref.eq)
30/03/2021,19:00:00,65.5,R ugm-3 (FIDAS),139.1,P deg,2.3,P ms-1,12.2,P degC,17.54989,R ugm-3,87.1367,R ugm-3,114.04615,R ugm-3,24.19786,R ugm-3,22.618,R ugm-3 (Ref.eq)
30/03/2021,20:00:00,52.175,R ugm-3 (FIDAS),156.8,P deg,2.6,P ms-1,10.7,P degC,24.98381,R ugm-3,89.82676,R ugm-3,128.13473,R ugm-3,6.13678,R ugm-3,24.458,R ugm-3 (Ref.eq)
30/03/2021,21:00:00,38.625,R ugm-3 (FIDAS),172.7,P deg,2.7,P ms-1,9.5,P degC,16.20886,R ugm-3,79.91941,R ugm-3,104.77266,R ugm-3,4.29076,R ugm-3,21.321,R ugm-3 (Ref.eq)
30/03/2021,22:00:00,43,R ugm-3 (FIDAS),185.2,P deg,2.7,P ms-1,8.4,P degC,36.61571,R ugm-3,78.72363,R ugm-3,134.86693,R ugm-3,2.34495,R ugm-3,20.943,R ugm-3 (Ref.eq)
30/03/2021,23:00:00,34.125,R ugm-3 (FIDAS),186.3,P deg,2.5,P ms-1,7.6,P degC,44.66184,R ugm-3,67.36725,R ugm-3,135.84778,R ugm-3,2.39484,R ugm-3,20.613,R ugm-3 (Ref.eq)
30/03/2021,24:00:00,31.95,R ugm-3 (FIDAS),183.5,P deg,2.9,P ms-1,6.9,P degC,36.17842,R ugm-3,53.49076,R ugm-3,108.96356,R ugm-3,2.44473,R ugm-3,20.849,R ugm-3 (Ref.eq)
31/03/2021,01:00:00,31.6,R ugm-3 (FIDAS),159.8,P deg,2.6,P ms-1,7.1,P degC,17.99669,R ugm-3,58.84154,R ugm-3,86.43608,R ugm-3,4.39054,R ugm-3,17.524,R ugm-3 (Ref.eq)
31/03/2021,02:00:00,28.125,R ugm-3 (FIDAS),170.1,P deg,2.3,P ms-1,6.3,P degC,1.90462,R ugm-3,44.51841,R ugm-3,47.43878,R ugm-3,27.14152,R ugm-3,15.307,R ugm-3 (Ref.eq)
31/03/2021,03:00:00,19.75,R ugm-3 (FIDAS),190.1,P deg,1.8,P ms-1,5.8,P degC,1.02033,R ugm-3,24.83003,R ugm-3,26.39451,R ugm-3,49.99229,R ugm-3,13.986,R ugm-3 (Ref.eq)
31/03/2021,04:00:00,22.4,R ugm-3 (FIDAS),182.1,P deg,1.3,P ms-1,6.1,P degC,3.14845,R ugm-3,47.73854,R ugm-3,52.5661,R ugm-3,27.2912,R ugm-3,13.42,R ugm-3 (Ref.eq)
31/03/2021,05:00:00,22.55,R ugm-3 (FIDAS),175.5,P deg,0.6,P ms-1,6,P degC,7.6379,R ugm-3,52.75909,R ugm-3,64.47038,R ugm-3,15.317,R ugm-3,13.491,R ugm-3 (Ref.eq)
31/03/2021,06:00:00,27.425,R ugm-3 (FIDAS),342.4,P deg,0.4,P ms-1,5.3,P degC,25.85809,R ugm-3,57.45831,R ugm-3,97.10683,R ugm-3,6.53592,R ugm-3,14.198,R ugm-3 (Ref.eq)
31/03/2021,07:00:00,37.3,R ugm-3 (FIDAS),37.1,P deg,1.5,P ms-1,5.8,P degC,46.29386,R ugm-3,64.28894,R ugm-3,135.27187,R ugm-3,4.73979,R ugm-3,16.439,R ugm-3 (Ref.eq)
31/03/2021,08:00:00,35.225,R ugm-3 (FIDAS),130.7,P deg,1.6,P ms-1,6.5,P degC,21.83508,R ugm-3,55.24481,R ugm-3,88.72479,R ugm-3,34.77507,R ugm-3,16.698,R ugm-3 (Ref.eq)
31/03/2021,09:00:00,32.35,R ugm-3 (FIDAS),182.8,P deg,2.4,P ms-1,8.1,P degC,5.27657,R ugm-3,28.82602,R ugm-3,36.91665,R ugm-3,59.871,R ugm-3,16.627,R ugm-3 (Ref.eq)
31/03/2021,10:00:00,34.6,R ugm-3 (FIDAS),221.2,P deg,2.5,P ms-1,10.4,P degC,6.18029,R ugm-3,23.16015,R ugm-3,32.63646,R ugm-3,69.79961,R ugm-3,17.193,R ugm-3 (Ref.eq)
31/03/2021,11:00:00,38.2,R ugm-3 (FIDAS),236.2,P deg,3,P ms-1,12.6,P degC,4.92674,R ugm-3,21.55999,R ugm-3,29.11422,R ugm-3,73.29208,R ugm-3,16.934,R ugm-3 (Ref.eq)
31/03/2021,12:00:00,37.875,R ugm-3 (FIDAS),232.8,P deg,2.6,P ms-1,13.7,P degC,4.08132,R ugm-3,13.58253,R ugm-3,19.84047,R ugm-3,87.76091,R ugm-3,14.41,R ugm-3 (Ref.eq)
31/03/2021,13:00:00,41.2,R ugm-3 (FIDAS),231,P deg,1.8,P ms-1,14.8,P degC,2.62371,R ugm-3,9.88766,R ugm-3,13.91062,R ugm-3,96.74156,R ugm-3,14.104,R ugm-3 (Ref.eq)
31/03/2021,14:00:00,39.275,R ugm-3 (FIDAS),223.1,P deg,2,P ms-1,16.2,P degC,1.71999,R ugm-3,9.04408,R ugm-3,11.68136,R ugm-3,102.32952,R ugm-3,13.491,R ugm-3 (Ref.eq)
31/03/2021,15:00:00,45.525,R ugm-3 (FIDAS),232,P deg,2.2,P ms-1,17.3,P degC,2.79862,R ugm-3,11.44746,R ugm-3,15.73862,R ugm-3,105.42285,R ugm-3,15.094,R ugm-3 (Ref.eq)
31/03/2021,16:00:00,44.875,R ugm-3 (FIDAS),238.1,P deg,1.7,P ms-1,17.4,P degC,3.20675,R ugm-3,10.68791,R ugm-3,15.60486,R ugm-3,103.02801,R ugm-3,14.953,R ugm-3 (Ref.eq)
31/03/2021,17:00:00,44.775,R ugm-3 (FIDAS),229.3,P deg,1.2,P ms-1,17.1,P degC,3.61489,R ugm-3,17.19577,R ugm-3,22.73851,R ugm-3,93.89769,R ugm-3,15.66,R ugm-3 (Ref.eq)
31/03/2021,18:00:00,43.325,R ugm-3 (FIDAS),255,P deg,0.2,P ms-1,14.8,P degC,3.41082,R ugm-3,24.24105,R ugm-3,29.4709,R ugm-3,75.88649,R ugm-3,17.948,R ugm-3 (Ref.eq)
31/03/2021,19:00:00,43.675,R ugm-3 (FIDAS),33.5,P deg,0.4,P ms-1,12.8,P degC,3.55658,R ugm-3,34.31676,R ugm-3,39.77011,R ugm-3,57.42627,R ugm-3,19.505,R ugm-3 (Ref.eq)
31/03/2021,20:00:00,56.15,R ugm-3 (FIDAS),56.6,P deg,2.5,P ms-1,12,P degC,5.97622,R ugm-3,54.72735,R ugm-3,63.89077,R ugm-3,29.9355,R ugm-3,22.524,R ugm-3 (Ref.eq)
31/03/2021,21:00:00,54.1,R ugm-3 (FIDAS),70.2,P deg,2.1,P ms-1,10.2,P degC,8.42502,R ugm-3,69.25257,R ugm-3,82.17075,R ugm-3,11.27571,R ugm-3,24.599,R ugm-3 (Ref.eq)
31/03/2021,22:00:00,58.3,R ugm-3 (FIDAS),58,P deg,2.6,P ms-1,9.2,P degC,22.94286,R ugm-3,63.48875,R ugm-3,98.66732,R ugm-3,2.6942,R ugm-3,30.212,R ugm-3 (Ref.eq)
31/03/2021,23:00:00,53.275,R ugm-3 (FIDAS),49.7,P deg,3.1,P ms-1,8.7,P degC,7.81282,R ugm-3,46.78397,R ugm-3,58.76345,R ugm-3,10.42753,R ugm-3,29.623,R ugm-3 (Ref.eq)
31/03/2021,24:00:00,55.85,R ugm-3 (FIDAS),48.2,P deg,3.7,P ms-1,8.4,P degC,0.26237,R ugm-3,14.71213,R ugm-3,15.11442,R ugm-3,65.40907,R ugm-3,39.033,R ugm-3 (Ref.eq)
01/04/2021,01:00:00,44.175,R ugm-3 (FIDAS),52,P deg,5.6,P ms-1,7.8,P degC,0.15548,R ugm-3,9.74899,R ugm-3,9.98739,R ugm-3,73.44176,R ugm-3,30.849,R ugm-3 (Ref.eq)
01/04/2021,02:00:00,27.4,R ugm-3 (FIDAS),50.2,P deg,6.4,P ms-1,6.8,P degC,0.19435,R ugm-3,5.11184,R ugm-3,5.40983,R ugm-3,67.65423,R ugm-3,18.396,R ugm-3 (Ref.eq)
01/04/2021,03:00:00,24.2,R ugm-3 (FIDAS),56.4,P deg,7.2,P ms-1,6.1,P degC,0.20406,R ugm-3,3.92283,R ugm-3,4.23572,R ugm-3,72.04477,R ugm-3,15.778,R ugm-3 (Ref.eq)
01/04/2021,04:00:00,14.925,R ugm-3 (FIDAS),54.4,P deg,7.7,P ms-1,5.5,P degC,0.11661,R ugm-3,3.07602,R ugm-3,3.25482,R ugm-3,69.79961,R ugm-3,10.826,R ugm-3 (Ref.eq)
01/04/2021,05:00:00,9.625,R ugm-3 (FIDAS),57.3,P deg,7.4,P ms-1,5,P degC,0.11661,R ugm-3,2.31805,R ugm-3,2.49685,R ugm-3,72.5437,R ugm-3,6.203,R ugm-3 (Ref.eq)
01/04/2021,06:00:00,10.25,R ugm-3 (FIDAS),59.1,P deg,6.8,P ms-1,4.8,P degC,0.23322,R ugm-3,5.08197,R ugm-3,5.43956,R ugm-3,66.5067,R ugm-3,6.297,R ugm-3 (Ref.eq)
01/04/2021,07:00:00,11.025,R ugm-3 (FIDAS),56.8,P deg,6.6,P ms-1,4.4,P degC,0.96202,R ugm-3,6.14923,R ugm-3,7.6243,R ugm-3,64.11186,R ugm-3,6.415,R ugm-3 (Ref.eq)
01/04/2021,08:00:00,14.4,R ugm-3 (FIDAS),59.8,P deg,6.9,P ms-1,4.3,P degC,0.69965,R ugm-3,9.71716,R ugm-3,10.78994,R ugm-3,59.57165,R ugm-3,7.618,R ugm-3 (Ref.eq)
01/04/2021,09:00:00,14.1,R ugm-3 (FIDAS),61.9,P deg,6.9,P ms-1,4.4,P degC,0.87456,R ugm-3,8.78017,R ugm-3,10.12114,R ugm-3,60.5695,R ugm-3,6.981,R ugm-3 (Ref.eq)
01/04/2021,10:00:00,11.975,R ugm-3 (FIDAS),63.2,P deg,7,P ms-1,5.2,P degC,0.96202,R ugm-3,6.95179,R ugm-3,8.42686,R ugm-3,64.5609,R ugm-3,5.991,R ugm-3 (Ref.eq)
01/04/2021,11:00:00,12.35,R ugm-3 (FIDAS),70.2,P deg,7.4,P ms-1,6.9,P degC,0.96202,R ugm-3,6.95179,R ugm-3,8.42686,R ugm-3,66.15746,R ugm-3,6.038,R ugm-3 (Ref.eq)
01/04/2021,12:00:00,9.7,R ugm-3 (FIDAS),72.6,P deg,7.5,P ms-1,7.6,P degC,0.96202,R ugm-3,5.97088,R ugm-3,7.44595,R ugm-3,66.5067,R ugm-3,5.024,R ugm-3 (Ref.eq)
01/04/2021,13:00:00,10.525,R ugm-3 (FIDAS),70.8,P deg,7.2,P ms-1,7.4,P degC,0.81626,R ugm-3,7.21987,R ugm-3,8.47144,R ugm-3,63.41337,R ugm-3,5.377,R ugm-3 (Ref.eq)
01/04/2021,14:00:00,12.3,R ugm-3 (FIDAS),71,P deg,7.3,P ms-1,7.3,P degC,0.81626,R ugm-3,7.17528,R ugm-3,8.42686,R ugm-3,64.16176,R ugm-3,6.226,R ugm-3 (Ref.eq)
01/04/2021,15:00:00,12.875,R ugm-3 (FIDAS),69.8,P deg,7,P ms-1,6.9,P degC,0.84541,R ugm-3,6.68472,R ugm-3,7.98099,R ugm-3,66.70627,R ugm-3,6.156,R ugm-3 (Ref.eq)
01/04/2021,16:00:00,12.075,R ugm-3 (FIDAS),69.7,P deg,7,P ms-1,7.2,P degC,0.75795,R ugm-3,6.23919,R ugm-3,7.40137,R ugm-3,68.5024,R ugm-3,5.778,R ugm-3 (Ref.eq)
01/04/2021,17:00:00,12.55,R ugm-3 (FIDAS),70.4,P deg,6.7,P ms-1,7.2,P degC,0.90371,R ugm-3,7.08577,R ugm-3,8.47144,R ugm-3,68.90154,R ugm-3,6.061,R ugm-3 (Ref.eq)
01/04/2021,18:00:00,12.7,R ugm-3 (FIDAS),70.6,P deg,5.7,P ms-1,5.9,P degC,0.46643,R ugm-3,7.89002,R ugm-3,8.6052,R ugm-3,67.95359,R ugm-3,5.991,R ugm-3 (Ref.eq)
01/04/2021,19:00:00,10.35,R ugm-3 (FIDAS),71.5,P deg,4.8,P ms-1,4.6,P degC,0.17491,R ugm-3,7.53445,R ugm-3,7.80264,R ugm-3,68.30283,R ugm-3,5.377,R ugm-3 (Ref.eq)
01/04/2021,20:00:00,9.9,R ugm-3 (FIDAS),75.6,P deg,6.3,P ms-1,3.9,P degC,0.40813,R ugm-3,6.86475,R ugm-3,7.49054,R ugm-3,69.89939,R ugm-3,5.259,R ugm-3 (Ref.eq)
01/04/2021,21:00:00,9.775,R ugm-3 (FIDAS),71.3,P deg,5.8,P ms-1,3.5,P degC,0.14576,R ugm-3,5.439,R ugm-3,5.66249,R ugm-3,73.14241,R ugm-3,5.236,R ugm-3 (Ref.eq)
01/04/2021,22:00:00,7.325,R ugm-3 (FIDAS),70.6,P deg,5.5,P ms-1,3.1,P degC,0.23322,R ugm-3,3.9673,R ugm-3,4.32489,R ugm-3,75.68692,R ugm-3,4.009,R ugm-3 (Ref.eq)
01/04/2021,23:00:00,6.7,R ugm-3 (FIDAS),71.1,P deg,5,P ms-1,2.7,P degC,0.0583,R ugm-3,2.71955,R ugm-3,2.80895,R ugm-3,79.37897,R ugm-3,3.561,R ugm-3 (Ref.eq)
01/04/2021,24:00:00,6.15,R ugm-3 (FIDAS),70.2,P deg,4.8,P ms-1,2.4,P degC,0.02915,R ugm-3,1.9617,R ugm-3,2.00639,R ugm-3,82.62198,R ugm-3,3.538,R ugm-3 (Ref.eq)
02/04/2021,01:00:00,6.15,R ugm-3 (FIDAS),33.9,P deg,3.6,P ms-1,1.1,P degC,0.03887,R ugm-3,1.90226,R ugm-3,1.96186,R ugm-3,83.75288,R ugm-3,3.538,R ugm-3 (Ref.eq)
02/04/2021,02:00:00,5.975,R ugm-3 (FIDAS),42.5,P deg,4,P ms-1,0.8,P degC,0.07774,R ugm-3,3.38837,R ugm-3,3.50757,R ugm-3,84.81725,R ugm-3,3.396,R ugm-3 (Ref.eq)
02/04/2021,03:00:00,6.9,R ugm-3 (FIDAS),41.5,P deg,3.3,P ms-1,0.4,P degC,0.08745,R ugm-3,2.63035,R ugm-3,2.76444,R ugm-3,87.96048,R ugm-3,3.609,R ugm-3 (Ref.eq)
02/04/2021,04:00:00,6.1,R ugm-3 (FIDAS),45.5,P deg,3.4,P ms-1,0,P degC,0.0583,R ugm-3,2.54128,R ugm-3,2.63068,R ugm-3,88.40951,R ugm-3,3.514,R ugm-3 (Ref.eq)
02/04/2021,05:00:00,6.55,R ugm-3 (FIDAS),34,P deg,3.4,P ms-1,-0.3,P degC,0.11661,R ugm-3,2.63023,R ugm-3,2.80903,R ugm-3,86.71317,R ugm-3,3.514,R ugm-3 (Ref.eq)
02/04/2021,06:00:00,7.15,R ugm-3 (FIDAS),35.1,P deg,3.7,P ms-1,-0.4,P degC,0.08745,R ugm-3,3.38834,R ugm-3,3.52243,R ugm-3,84.36822,R ugm-3,3.868,R ugm-3 (Ref.eq)
02/04/2021,07:00:00,7.725,R ugm-3 (FIDAS),38.4,P deg,4.4,P ms-1,0.7,P degC,0.23321,R ugm-3,5.8847,R ugm-3,6.24229,R ugm-3,81.1751,R ugm-3,4.245,R ugm-3 (Ref.eq)
02/04/2021,08:00:00,7.4,R ugm-3 (FIDAS),38.9,P deg,4.4,P ms-1,2.6,P degC,0.34982,R ugm-3,5.83967,R ugm-3,6.37605,R ugm-3,81.37467,R ugm-3,3.844,R ugm-3 (Ref.eq)
02/04/2021,09:00:00,8.025,R ugm-3 (FIDAS),44.2,P deg,4.9,P ms-1,4.7,P degC,0.55388,R ugm-3,5.61595,R ugm-3,6.46522,R ugm-3,81.32478,R ugm-3,3.75,R ugm-3 (Ref.eq)
02/04/2021,10:00:00,8.225,R ugm-3 (FIDAS),47.5,P deg,5.4,P ms-1,6.3,P degC,1.10776,R ugm-3,6.46101,R ugm-3,8.15956,R ugm-3,80.17725,R ugm-3,3.75,R ugm-3 (Ref.eq)
02/04/2021,11:00:00,7.775,R ugm-3 (FIDAS),41.1,P deg,5,P ms-1,7.4,P degC,1.22437,R ugm-3,4.94459,R ugm-3,6.82193,R ugm-3,81.02542,R ugm-3,3.632,R ugm-3 (Ref.eq)
02/04/2021,12:00:00,11.6,R ugm-3 (FIDAS),32.4,P deg,5.4,P ms-1,8.4,P degC,2.04062,R ugm-3,6.27912,R ugm-3,9.40801,R ugm-3,79.92779,R ugm-3,5.849,R ugm-3 (Ref.eq)
02/04/2021,13:00:00,14.875,R ugm-3 (FIDAS),33.1,P deg,5.6,P ms-1,9.5,P degC,1.60334,R ugm-3,5.74573,R ugm-3,8.20415,R ugm-3,79.42886,R ugm-3,8.538,R ugm-3 (Ref.eq)
02/04/2021,14:00:00,19.25,R ugm-3 (FIDAS),34.2,P deg,5.6,P ms-1,10,P degC,2.24468,R ugm-3,6.01081,R ugm-3,9.4526,R ugm-3,77.98198,R ugm-3,11.368,R ugm-3 (Ref.eq)
02/04/2021,15:00:00,14.75,R ugm-3 (FIDAS),31.3,P deg,5.6,P ms-1,10.2,P degC,1.39928,R ugm-3,5.47897,R ugm-3,7.6245,R ugm-3,78.38112,R ugm-3,8.066,R ugm-3 (Ref.eq)
02/04/2021,16:00:00,17.7,R ugm-3 (FIDAS),28.2,P deg,6,P ms-1,10,P degC,1.66164,R ugm-3,6.05762,R ugm-3,8.60544,R ugm-3,78.88004,R ugm-3,11.368,R ugm-3 (Ref.eq)
02/04/2021,17:00:00,16.825,R ugm-3 (FIDAS),39.6,P deg,5.6,P ms-1,9.3,P degC,1.39928,R ugm-3,6.28155,R ugm-3,8.42709,R ugm-3,78.68047,R ugm-3,10.118,R ugm-3 (Ref.eq)
02/04/2021,18:00:00,15.425,R ugm-3 (FIDAS),65.1,P deg,3.6,P ms-1,7.7,P degC,0.7871,R ugm-3,7.79986,R ugm-3,9.00673,R ugm-3,76.63488,R ugm-3,7.925,R ugm-3 (Ref.eq)
02/04/2021,19:00:00,13.625,R ugm-3 (FIDAS),55.7,P deg,4.5,P ms-1,7.2,P degC,0.20406,R ugm-3,7.89126,R ugm-3,8.20415,R ugm-3,75.53725,R ugm-3,6.745,R ugm-3 (Ref.eq)
02/04/2021,20:00:00,11.3,R ugm-3 (FIDAS),43.8,P deg,5.2,P ms-1,5.5,P degC,0.0583,R ugm-3,6.06371,R ugm-3,6.15311,R ugm-3,77.93209,R ugm-3,6.203,R ugm-3 (Ref.eq)
02/04/2021,21:00:00,9.275,R ugm-3 (FIDAS),39,P deg,5.5,P ms-1,5.2,P degC,0.29152,R ugm-3,4.81437,R ugm-3,5.26135,R ugm-3,80.22714,R ugm-3,5.259,R ugm-3 (Ref.eq)
02/04/2021,22:00:00,10.45,R ugm-3 (FIDAS),15,P deg,3.1,P ms-1,4.1,P degC,0.26237,R ugm-3,4.99283,R ugm-3,5.39512,R ugm-3,77.68262,R ugm-3,6.014,R ugm-3 (Ref.eq)
02/04/2021,23:00:00,10.45,R ugm-3 (FIDAS),6.3,P deg,4.1,P ms-1,3.6,P degC,0.26237,R ugm-3,6.06294,R ugm-3,6.46522,R ugm-3,72.99273,R ugm-3,6.392,R ugm-3 (Ref.eq)
02/04/2021,24:00:00,12.1,R ugm-3 (FIDAS),14,P deg,5.6,P ms-1,3.8,P degC,0.34982,R ugm-3,7.8907,R ugm-3,8.42709,R ugm-3,66.80606,R ugm-3,7.83,R ugm-3 (Ref.eq)
03/04/2021,01:00:00,13.775,R ugm-3 (FIDAS),1.9,P deg,3.7,P ms-1,0.8,P degC,0.27208,R ugm-3,6.18198,R ugm-3,6.59917,R ugm-3,67.52118,R ugm-3,9.127,R ugm-3 (Ref.eq)
03/04/2021,02:00:00,14,R ugm-3 (FIDAS),7.5,P deg,4,P ms-1,0.7,P degC,0.31095,R ugm-3,8.97608,R ugm-3,9.45286,R ugm-3,61.8667,R ugm-3,9.528,R ugm-3 (Ref.eq)
03/04/2021,03:00:00,14.375,R ugm-3 (FIDAS),4.3,P deg,4.1,P ms-1,0.6,P degC,0.99114,R ugm-3,6.59546,R ugm-3,8.11519,R ugm-3,61.36778,R ugm-3,8.986,R ugm-3 (Ref.eq)
03/04/2021,04:00:00,16.1,R ugm-3 (FIDAS),7.4,P deg,4.3,P ms-1,0.5,P degC,0.20406,R ugm-3,6.5984,R ugm-3,6.91129,R ugm-3,65.00993,R ugm-3,9.269,R ugm-3 (Ref.eq)
03/04/2021,05:00:00,19.125,R ugm-3 (FIDAS),12.7,P deg,3.9,P ms-1,0.4,P degC,0.17491,R ugm-3,3.70023,R ugm-3,3.96842,R ugm-3,75.73682,R ugm-3,10.826,R ugm-3 (Ref.eq)
03/04/2021,06:00:00,21.75,R ugm-3 (FIDAS),20.9,P deg,4.7,P ms-1,1.4,P degC,0.32067,R ugm-3,3.92263,R ugm-3,4.41431,R ugm-3,80.92564,R ugm-3,12.099,R ugm-3 (Ref.eq)
03/04/2021,07:00:00,23.85,R ugm-3 (FIDAS),27.9,P deg,5,P ms-1,1.9,P degC,0.46642,R ugm-3,5.52729,R ugm-3,6.24246,R ugm-3,77.8323,R ugm-3,12.712,R ugm-3 (Ref.eq)
03/04/2021,08:00:00,24.325,R ugm-3 (FIDAS),29.7,P deg,5.2,P ms-1,2.3,P degC,0.49557,R ugm-3,6.19601,R ugm-3,6.95588,R ugm-3,77.98198,R ugm-3,13.679,R ugm-3 (Ref.eq)
03/04/2021,09:00:00,24.25,R ugm-3 (FIDAS),27.1,P deg,5.2,P ms-1,2.6,P degC,0.72878,R ugm-3,4.76829,R ugm-3,5.88574,R ugm-3,82.02327,R ugm-3,13.043,R ugm-3 (Ref.eq)
03/04/2021,10:00:00,21.425,R ugm-3 (FIDAS),36.3,P deg,5.2,P ms-1,4,P degC,1.51587,R ugm-3,4.85452,R ugm-3,7.17882,R ugm-3,82.07316,R ugm-3,11.486,R ugm-3 (Ref.eq)
03/04/2021,11:00:00,24.725,R ugm-3 (FIDAS),37.2,P deg,5.1,P ms-1,4.9,P degC,0.90369,R ugm-3,6.23907,R ugm-3,7.62471,R ugm-3,81.57424,R ugm-3,13.09,R ugm-3 (Ref.eq)
03/04/2021,12:00:00,23.6,R ugm-3 (FIDAS),27.8,P deg,4.7,P ms-1,6.7,P degC,1.28266,R ugm-3,7.17402,R ugm-3,9.14074,R ugm-3,78.08176,R ugm-3,12.476,R ugm-3 (Ref.eq)
03/04/2021,13:00:00,21.125,R ugm-3 (FIDAS),39.1,P deg,4.6,P ms-1,7.3,P degC,0.87454,R ugm-3,5.48117,R ugm-3,6.82211,R ugm-3,79.72822,R ugm-3,11.132,R ugm-3 (Ref.eq)
03/04/2021,14:00:00,21.175,R ugm-3 (FIDAS),43.1,P deg,4.5,P ms-1,7.6,P degC,0.93284,R ugm-3,5.52554,R ugm-3,6.95588,R ugm-3,79.67832,R ugm-3,11.415,R ugm-3 (Ref.eq)
03/04/2021,15:00:00,21.375,R ugm-3 (FIDAS),40.9,P deg,4.1,P ms-1,7.8,P degC,1.28266,R ugm-3,5.34588,R ugm-3,7.31259,R ugm-3,80.32693,R ugm-3,11.604,R ugm-3 (Ref.eq)
03/04/2021,16:00:00,23.275,R ugm-3 (FIDAS),35.4,P deg,3.5,P ms-1,7.9,P degC,1.0786,R ugm-3,5.16828,R ugm-3,6.82211,R ugm-3,82.37252,R ugm-3,11.439,R ugm-3 (Ref.eq)
03/04/2021,17:00:00,22.675,R ugm-3 (FIDAS),24.5,P deg,2.5,P ms-1,7.7,P degC,1.28266,R ugm-3,5.70259,R ugm-3,7.6693,R ugm-3,82.87144,R ugm-3,11.958,R ugm-3 (Ref.eq)
03/04/2021,18:00:00,22.7,R ugm-3 (FIDAS),2.7,P deg,1.5,P ms-1,7.5,P degC,0.81624,R ugm-3,7.39871,R ugm-3,8.65026,R ugm-3,81.07531,R ugm-3,12.241,R ugm-3 (Ref.eq)
03/04/2021,19:00:00,23.8,R ugm-3 (FIDAS),2.4,P deg,2,P ms-1,7.3,P degC,0.34982,R ugm-3,12.0823,R ugm-3,12.61868,R ugm-3,75.188,R ugm-3,13.373,R ugm-3 (Ref.eq)
03/04/2021,20:00:00,30.65,R ugm-3 (FIDAS),5.3,P deg,1.7,P ms-1,6.2,P degC,0.46642,R ugm-3,30.67546,R ugm-3,31.39063,R ugm-3,53.08562,R ugm-3,18.066,R ugm-3 (Ref.eq)
03/04/2021,21:00:00,40.075,R ugm-3 (FIDAS),348.7,P deg,2,P ms-1,4.8,P degC,13.99263,R ugm-3,55.90678,R ugm-3,77.36185,R ugm-3,21.75313,R ugm-3,19.552,R ugm-3 (Ref.eq)
03/04/2021,22:00:00,38.775,R ugm-3 (FIDAS),341.1,P deg,2.1,P ms-1,3.6,P degC,26.20703,R ugm-3,66.69619,R ugm-3,106.87974,R ugm-3,3.79183,R ugm-3,22.146,R ugm-3 (Ref.eq)
03/04/2021,23:00:00,39.6,R ugm-3 (FIDAS),325.8,P deg,0.8,P ms-1,0.6,P degC,20.98894,R ugm-3,59.84902,R ugm-3,92.03162,R ugm-3,2.19527,R ugm-3,24.293,R ugm-3 (Ref.eq)
03/04/2021,24:00:00,36.85,R ugm-3 (FIDAS),326.4,P deg,2.5,P ms-1,2.1,P degC,15.6834,R ugm-3,51.21862,R ugm-3,75.26617,R ugm-3,1.94581,R ugm-3,25.118,R ugm-3 (Ref.eq)
04/04/2021,01:00:00,37.55,R ugm-3 (FIDAS),278.4,P deg,0.4,P ms-1,-0.7,P degC,5.0917,R ugm-3,40.76639,R ugm-3,48.57356,R ugm-3,5.92058,R ugm-3,24.599,R ugm-3 (Ref.eq)
04/04/2021,02:00:00,33.05,R ugm-3 (FIDAS),273.2,P deg,1.6,P ms-1,-0.6,P degC,4.50869,R ugm-3,35.71499,R ugm-3,42.62821,R ugm-3,9.37979,R ugm-3,21.91,R ugm-3 (Ref.eq)
04/04/2021,03:00:00,28.7,R ugm-3 (FIDAS),267,P deg,1.6,P ms-1,-1.1,P degC,3.41067,R ugm-3,30.1304,R ugm-3,35.36001,R ugm-3,9.9785,R ugm-3,18.892,R ugm-3 (Ref.eq)
04/04/2021,04:00:00,27.775,R ugm-3 (FIDAS),273,P deg,1.7,P ms-1,-1.5,P degC,4.13944,R ugm-3,28.56706,R ugm-3,34.91411,R ugm-3,6.78538,R ugm-3,18.986,R ugm-3 (Ref.eq)
04/04/2021,05:00:00,25.475,R ugm-3 (FIDAS),249.2,P deg,1.6,P ms-1,-1.6,P degC,6.35491,R ugm-3,29.27234,R ugm-3,39.0164,R ugm-3,2.99355,R ugm-3,18.679,R ugm-3 (Ref.eq)
04/04/2021,06:00:00,24.225,R ugm-3 (FIDAS),239.6,P deg,1.7,P ms-1,-1.8,P degC,17.49059,R ugm-3,34.3146,R ugm-3,61.13313,R ugm-3,1.59656,R ugm-3,17.429,R ugm-3 (Ref.eq)
04/04/2021,07:00:00,24.8,R ugm-3 (FIDAS),262.9,P deg,1.9,P ms-1,-0.4,P degC,22.82522,R ugm-3,33.93823,R ugm-3,68.93641,R ugm-3,10.12818,R ugm-3,15.896,R ugm-3 (Ref.eq)
04/04/2021,08:00:00,25.6,R ugm-3 (FIDAS),279.3,P deg,2,P ms-1,2.7,P degC,3.06085,R ugm-3,11.13627,R ugm-3,15.82951,R ugm-3,53.93379,R ugm-3,16.132,R ugm-3 (Ref.eq)
