End Date,End Time,M_DIR,Status/units,M_SPED,Status/units,M_T,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,NV25,Status/units,O3,Status/units,PM25,Status/units,V25,Status/units
01/01/2018,01:00:00,250.5,P deg,6.4,P ms-1,3.6,P degC,7.28727,R ugm-3,13.40171,R ugm-3,24.57537,R ugm-3,11,R ugm-3 (TEOM FDMS),64.92677,R ugm-3,14.5,R ugm-3 (TEOM FDMS),3.5,R ugm-3 (TEOM FDMS)
01/01/2018,02:00:00,245.6,P deg,6.9,P ms-1,3.4,P degC,,,,,,,6.5,R ugm-3 (TEOM FDMS),64.9933,R ugm-3,8.1,R ugm-3 (TEOM FDMS),1.6,R ugm-3 (TEOM FDMS)
01/01/2018,03:00:00,240.2,P deg,7,P ms-1,3.3,P degC,1.15382,R ugm-3,5.63138,R ugm-3,7.40054,R ugm-3,2.4,R ugm-3 (TEOM FDMS),64.511,R ugm-3,4.2,R ugm-3 (TEOM FDMS),1.8,R ugm-3 (TEOM FDMS)
01/01/2018,04:00:00,242,P deg,7.7,P ms-1,3.5,P degC,0.69836,R ugm-3,4.42142,R ugm-3,5.49222,R ugm-3,3.2,R ugm-3 (TEOM FDMS),68.20305,R ugm-3,4.6,R ugm-3 (TEOM FDMS),1.4,R ugm-3 (TEOM FDMS)
01/01/2018,05:00:00,244.9,P deg,8.3,P ms-1,3.7,P degC,0.30364,R ugm-3,3.90959,R ugm-3,4.37516,R ugm-3,0.8,R ugm-3 (TEOM FDMS),69.25079,R ugm-3,3.1,R ugm-3 (TEOM FDMS),2.3,R ugm-3 (TEOM FDMS)
01/01/2018,06:00:00,242,P deg,8.2,P ms-1,3.9,P degC,0.39473,R ugm-3,2.79249,R ugm-3,3.39773,R ugm-3,2.4,R ugm-3 (TEOM FDMS),73.04262,R ugm-3,3.5,R ugm-3 (TEOM FDMS),1.1,R ugm-3 (TEOM FDMS)
01/01/2018,07:00:00,239.6,P deg,7.4,P ms-1,3.8,P degC,0.30364,R ugm-3,3.07179,R ugm-3,3.53736,R ugm-3,2.2,R ugm-3 (TEOM FDMS),73.34198,R ugm-3,3.3,R ugm-3 (TEOM FDMS),1.1,R ugm-3 (TEOM FDMS)
01/01/2018,08:00:00,237,P deg,6.6,P ms-1,3.6,P degC,0.75909,R ugm-3,7.02787,R ugm-3,8.19179,R ugm-3,4.2,R ugm-3 (TEOM FDMS),66.25724,R ugm-3,6.8,R ugm-3 (TEOM FDMS),2.6,R ugm-3 (TEOM FDMS)
01/01/2018,09:00:00,235.4,P deg,5.8,P ms-1,3.4,P degC,1.88255,R ugm-3,16.75515,R ugm-3,19.64168,R ugm-3,3,R ugm-3 (TEOM FDMS),51.08992,R ugm-3,6.3,R ugm-3 (TEOM FDMS),3.3,R ugm-3 (TEOM FDMS)
01/01/2018,10:00:00,236.8,P deg,5.3,P ms-1,4.1,P degC,3.49182,R ugm-3,21.17619,R ugm-3,26.53023,R ugm-3,7.1,R ugm-3 (TEOM FDMS),44.75357,R ugm-3,8.7,R ugm-3 (TEOM FDMS),1.6,R ugm-3 (TEOM FDMS)
01/01/2018,11:00:00,251.2,P deg,5.6,P ms-1,5.2,P degC,8.07673,R ugm-3,16.79911,R ugm-3,29.18326,R ugm-3,5.1,R ugm-3 (TEOM FDMS),49.39358,R ugm-3,9.2,R ugm-3 (TEOM FDMS),4.1,R ugm-3 (TEOM FDMS)
01/01/2018,12:00:00,269.5,P deg,6.1,P ms-1,6.3,P degC,6.012,R ugm-3,12.099,R ugm-3,21.31728,R ugm-3,7,R ugm-3 (TEOM FDMS),57.57595,R ugm-3,9.8,R ugm-3 (TEOM FDMS),2.8,R ugm-3 (TEOM FDMS)
01/01/2018,13:00:00,273.9,P deg,5.9,P ms-1,6.8,P degC,6.98364,R ugm-3,15.49633,R ugm-3,26.20442,R ugm-3,5.5,R ugm-3 (TEOM FDMS),56.82756,R ugm-3,5.7,R ugm-3 (TEOM FDMS),0.2,R ugm-3 (TEOM FDMS)
01/01/2018,14:00:00,261.8,P deg,5.4,P ms-1,6.7,P degC,7.014,R ugm-3,10.88843,R ugm-3,21.64309,R ugm-3,2.6,R ugm-3 (TEOM FDMS),59.871,R ugm-3,-0.4,R ugm-3 (TEOM FDMS),-3,R ugm-3 (TEOM FDMS)
01/01/2018,15:00:00,250.6,P deg,5.5,P ms-1,6.1,P degC,4.76709,R ugm-3,11.95989,R ugm-3,19.26933,R ugm-3,4.5,R ugm-3 (TEOM FDMS),61.81681,R ugm-3,5.3,R ugm-3 (TEOM FDMS),0.8,R ugm-3 (TEOM FDMS)
01/01/2018,16:00:00,254.6,P deg,6.7,P ms-1,5.6,P degC,4.82782,R ugm-3,14.38016,R ugm-3,21.78272,R ugm-3,5.7,R ugm-3 (TEOM FDMS),56.27874,R ugm-3,5.7,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS)
01/01/2018,17:00:00,278.8,P deg,7.8,P ms-1,5.9,P degC,4.85818,R ugm-3,13.35618,R ugm-3,20.80529,R ugm-3,8.5,R ugm-3 (TEOM FDMS),58.67358,R ugm-3,9.8,R ugm-3 (TEOM FDMS),1.3,R ugm-3 (TEOM FDMS)
01/01/2018,18:00:00,280.4,P deg,7.1,P ms-1,4.8,P degC,1.73073,R ugm-3,8.23761,R ugm-3,10.89136,R ugm-3,5.3,R ugm-3 (TEOM FDMS),67.05552,R ugm-3,5.3,R ugm-3 (TEOM FDMS),0,R ugm-3 (TEOM FDMS)
01/01/2018,19:00:00,288.2,P deg,8.8,P ms-1,4.8,P degC,0.97164,R ugm-3,7.77249,R ugm-3,9.26231,R ugm-3,4.6,R ugm-3 (TEOM FDMS),69.89939,R ugm-3,4.1,R ugm-3 (TEOM FDMS),-0.5,R ugm-3 (TEOM FDMS)
01/01/2018,20:00:00,295.9,P deg,9.1,P ms-1,4.8,P degC,1.42709,R ugm-3,6.88796,R ugm-3,9.07613,R ugm-3,8.4,R ugm-3 (TEOM FDMS),72.4938,R ugm-3,6.4,R ugm-3 (TEOM FDMS),-2,R ugm-3 (TEOM FDMS)
01/01/2018,21:00:00,301.3,P deg,9.6,P ms-1,4.9,P degC,0.81982,R ugm-3,8.14491,R ugm-3,9.40194,R ugm-3,6.8,R ugm-3 (TEOM FDMS),71.34628,R ugm-3,5.4,R ugm-3 (TEOM FDMS),-1.4,R ugm-3 (TEOM FDMS)
01/01/2018,22:00:00,293.6,P deg,7.6,P ms-1,4.5,P degC,0.57691,R ugm-3,7.35375,R ugm-3,8.23834,R ugm-3,5.6,R ugm-3 (TEOM FDMS),70.64778,R ugm-3,5.9,R ugm-3 (TEOM FDMS),0.3,R ugm-3 (TEOM FDMS)
01/01/2018,23:00:00,286.7,P deg,6.5,P ms-1,4,P degC,0.30364,R ugm-3,7.72622,R ugm-3,8.19179,R ugm-3,6.6,R ugm-3 (TEOM FDMS),67.50455,R ugm-3,5.8,R ugm-3 (TEOM FDMS),-0.8,R ugm-3 (TEOM FDMS)
01/01/2018,24:00:00,284,P deg,6.2,P ms-1,3.8,P degC,0.30364,R ugm-3,5.02665,R ugm-3,5.49222,R ugm-3,4,R ugm-3 (TEOM FDMS),68.40262,R ugm-3,2.9,R ugm-3 (TEOM FDMS),-1.1,R ugm-3 (TEOM FDMS)
02/01/2018,01:00:00,271.4,P deg,5.4,P ms-1,3.4,P degC,0.28348,R ugm-3,3.72494,R ugm-3,4.15961,R ugm-3,4.4,R ugm-3 (TEOM FDMS),67.8538,R ugm-3,6,R ugm-3 (TEOM FDMS),1.6,R ugm-3 (TEOM FDMS)
02/01/2018,02:00:00,263,P deg,5.1,P ms-1,2.8,P degC,,,,,,,4.3,R ugm-3 (TEOM FDMS),58.60706,R ugm-3,4.8,R ugm-3 (TEOM FDMS),0.5,R ugm-3 (TEOM FDMS)
02/01/2018,03:00:00,268.2,P deg,6.1,P ms-1,2.5,P degC,0.54672,R ugm-3,12.10616,R ugm-3,12.94445,R ugm-3,3.1,R ugm-3 (TEOM FDMS),42.85766,R ugm-3,3.5,R ugm-3 (TEOM FDMS),0.4,R ugm-3 (TEOM FDMS)
02/01/2018,04:00:00,271.6,P deg,5.4,P ms-1,2.1,P degC,0.42523,R ugm-3,4.60959,R ugm-3,5.26159,R ugm-3,6.1,R ugm-3 (TEOM FDMS),59.871,R ugm-3,8.9,R ugm-3 (TEOM FDMS),2.8,R ugm-3 (TEOM FDMS)
02/01/2018,05:00:00,259.9,P deg,4.5,P ms-1,1.5,P degC,0.66821,R ugm-3,5.30796,R ugm-3,6.33254,R ugm-3,3.3,R ugm-3 (TEOM FDMS),59.77122,R ugm-3,3.1,R ugm-3 (TEOM FDMS),-0.2,R ugm-3 (TEOM FDMS)
02/01/2018,06:00:00,232.4,P deg,3.4,P ms-1,0.9,P degC,2.97657,R ugm-3,11.96577,R ugm-3,16.52979,R ugm-3,4.7,R ugm-3 (TEOM FDMS),52.83616,R ugm-3,6.6,R ugm-3 (TEOM FDMS),1.9,R ugm-3 (TEOM FDMS)
02/01/2018,07:00:00,209.2,P deg,2.8,P ms-1,0.3,P degC,12.72637,R ugm-3,29.00492,R ugm-3,48.51842,R ugm-3,4.1,R ugm-3 (TEOM FDMS),38.46712,R ugm-3,5.6,R ugm-3 (TEOM FDMS),1.5,R ugm-3 (TEOM FDMS)
02/01/2018,08:00:00,204,P deg,4.2,P ms-1,1.5,P degC,24.69342,R ugm-3,60.24507,R ugm-3,98.10778,R ugm-3,6.6,R ugm-3 (TEOM FDMS),12.6228,R ugm-3,9,R ugm-3 (TEOM FDMS),2.4,R ugm-3 (TEOM FDMS)
02/01/2018,09:00:00,190.4,P deg,4.8,P ms-1,2.9,P degC,19.52997,R ugm-3,52.05152,R ugm-3,81.99705,R ugm-3,4.8,R ugm-3 (TEOM FDMS),16.56431,R ugm-3,4.1,R ugm-3 (TEOM FDMS),-0.7,R ugm-3 (TEOM FDMS)
02/01/2018,10:00:00,196.1,P deg,5.7,P ms-1,4.2,P degC,9.17271,R ugm-3,44.37167,R ugm-3,58.43629,R ugm-3,5.8,R ugm-3 (TEOM FDMS),20.70539,R ugm-3,9.3,R ugm-3 (TEOM FDMS),3.5,R ugm-3 (TEOM FDMS)
02/01/2018,11:00:00,196,P deg,6.8,P ms-1,5,P degC,10.84323,R ugm-3,44.41774,R ugm-3,61.0438,R ugm-3,6.1,R ugm-3 (TEOM FDMS),21.50367,R ugm-3,9.5,R ugm-3 (TEOM FDMS),3.4,R ugm-3 (TEOM FDMS)
02/01/2018,12:00:00,201.3,P deg,7.9,P ms-1,5.9,P degC,2.24762,R ugm-3,23.42043,R ugm-3,26.86672,R ugm-3,2.8,R ugm-3 (TEOM FDMS),41.95959,R ugm-3,7.1,R ugm-3 (TEOM FDMS),4.3,R ugm-3 (TEOM FDMS)
02/01/2018,13:00:00,221.9,P deg,8,P ms-1,7.7,P degC,7.92741,R ugm-3,36.17698,R ugm-3,48.33217,R ugm-3,0.1,R ugm-3 (TEOM FDMS),34.5755,R ugm-3,2.7,R ugm-3 (TEOM FDMS),2.6,R ugm-3 (TEOM FDMS)
02/01/2018,14:00:00,243.4,P deg,7.8,P ms-1,8.6,P degC,10.50913,R ugm-3,28.5865,R ugm-3,44.70027,R ugm-3,3.4,R ugm-3 (TEOM FDMS),41.06153,R ugm-3,6.1,R ugm-3 (TEOM FDMS),2.7,R ugm-3 (TEOM FDMS)
02/01/2018,15:00:00,249.7,P deg,7.6,P ms-1,8.2,P degC,9.93204,R ugm-3,27.84166,R ugm-3,43.07057,R ugm-3,2,R ugm-3 (TEOM FDMS),49.19401,R ugm-3,1.7,R ugm-3 (TEOM FDMS),-0.3,R ugm-3 (TEOM FDMS)
02/01/2018,16:00:00,254,P deg,8.7,P ms-1,8.4,P degC,8.74748,R ugm-3,24.90855,R ugm-3,38.32117,R ugm-3,8.5,R ugm-3 (TEOM FDMS),42.95744,R ugm-3,13.1,R ugm-3 (TEOM FDMS),4.6,R ugm-3 (TEOM FDMS)
02/01/2018,17:00:00,245.6,P deg,7.2,P ms-1,8.5,P degC,7.19845,R ugm-3,25.04869,R ugm-3,36.08615,R ugm-3,6.6,R ugm-3 (TEOM FDMS),47.79702,R ugm-3,7.9,R ugm-3 (TEOM FDMS),1.3,R ugm-3 (TEOM FDMS)
02/01/2018,18:00:00,229.6,P deg,7.9,P ms-1,8.7,P degC,8.74748,R ugm-3,26.86418,R ugm-3,40.2768,R ugm-3,6,R ugm-3 (TEOM FDMS),47.74712,R ugm-3,11.1,R ugm-3 (TEOM FDMS),5.1,R ugm-3 (TEOM FDMS)
02/01/2018,19:00:00,218.6,P deg,9,P ms-1,8.8,P degC,6.22651,R ugm-3,34.12871,R ugm-3,43.67589,R ugm-3,11.7,R ugm-3 (TEOM FDMS),41.95959,R ugm-3,19.3,R ugm-3 (TEOM FDMS),7.6,R ugm-3 (TEOM FDMS)
02/01/2018,20:00:00,219.9,P deg,11.1,P ms-1,9.2,P degC,3.58404,R ugm-3,15.31811,R ugm-3,20.81356,R ugm-3,6.9,R ugm-3 (TEOM FDMS),61.51745,R ugm-3,12,R ugm-3 (TEOM FDMS),5.1,R ugm-3 (TEOM FDMS)
02/01/2018,21:00:00,237.7,P deg,13.3,P ms-1,10.5,P degC,1.33642,R ugm-3,12.43187,R ugm-3,14.48102,R ugm-3,6.8,R ugm-3 (TEOM FDMS),60.5695,R ugm-3,9.9,R ugm-3 (TEOM FDMS),3.1,R ugm-3 (TEOM FDMS)
02/01/2018,22:00:00,253.1,P deg,11.7,P ms-1,11,P degC,1.09344,R ugm-3,6.51847,R ugm-3,8.19505,R ugm-3,7.7,R ugm-3 (TEOM FDMS),63.76262,R ugm-3,14.6,R ugm-3 (TEOM FDMS),6.9,R ugm-3 (TEOM FDMS)
02/01/2018,23:00:00,262.6,P deg,11.4,P ms-1,10.3,P degC,0.63784,R ugm-3,5.0286,R ugm-3,6.0066,R ugm-3,,,64.11186,R ugm-3,,,,
02/01/2018,24:00:00,267.4,P deg,10.3,P ms-1,8.7,P degC,0.12149,R ugm-3,2.88686,R ugm-3,3.07314,R ugm-3,3.5,R ugm-3 (TEOM FDMS),72.19445,R ugm-3,9.6,R ugm-3 (TEOM FDMS),6.1,R ugm-3 (TEOM FDMS)
03/01/2018,01:00:00,256,P deg,9.1,P ms-1,7,P degC,-0.08102,R ugm-3,1.80116,R ugm-3,1.67693,R ugm-3,,,76.63488,R ugm-3,,,,
03/01/2018,02:00:00,262.6,P deg,11,P ms-1,6.5,P degC,,,,,,,2.7,R ugm-3 (TEOM FDMS),79.36234,R ugm-3,10.3,R ugm-3 (TEOM FDMS),7.6,R ugm-3 (TEOM FDMS)
03/01/2018,03:00:00,266.5,P deg,12.2,P ms-1,6.3,P degC,0,R ugm-3,2.7483,R ugm-3,2.7483,R ugm-3,5.6,R ugm-3 (TEOM FDMS),85.86499,R ugm-3,8.1,R ugm-3 (TEOM FDMS),2.5,R ugm-3 (TEOM FDMS)
03/01/2018,04:00:00,273.5,P deg,11.2,P ms-1,6.1,P degC,-0.03038,R ugm-3,2.18933,R ugm-3,2.14274,R ugm-3,3.1,R ugm-3 (TEOM FDMS),81.72392,R ugm-3,2.7,R ugm-3 (TEOM FDMS),-0.4,R ugm-3 (TEOM FDMS)
03/01/2018,05:00:00,276.5,P deg,11.9,P ms-1,5.8,P degC,0.21268,R ugm-3,2.42219,R ugm-3,2.7483,R ugm-3,6.7,R ugm-3 (TEOM FDMS),80.57639,R ugm-3,6.8,R ugm-3 (TEOM FDMS),0.1,R ugm-3 (TEOM FDMS)
03/01/2018,06:00:00,278.7,P deg,11.5,P ms-1,5.5,P degC,0.72919,R ugm-3,3.81955,R ugm-3,4.93762,R ugm-3,4.3,R ugm-3 (TEOM FDMS),79.27918,R ugm-3,7.8,R ugm-3 (TEOM FDMS),3.5,R ugm-3 (TEOM FDMS)
03/01/2018,07:00:00,278.7,P deg,11.8,P ms-1,5.4,P degC,2.00526,R ugm-3,4.09883,R ugm-3,7.17352,R ugm-3,7.2,R ugm-3 (TEOM FDMS),76.88434,R ugm-3,4.5,R ugm-3 (TEOM FDMS),-2.7,R ugm-3 (TEOM FDMS)
03/01/2018,08:00:00,277,P deg,12.3,P ms-1,5.5,P degC,4.67895,R ugm-3,8.61677,R ugm-3,15.79106,R ugm-3,7.6,R ugm-3 (TEOM FDMS),72.19445,R ugm-3,5.7,R ugm-3 (TEOM FDMS),-1.9,R ugm-3 (TEOM FDMS)
03/01/2018,09:00:00,277,P deg,12.2,P ms-1,5.7,P degC,5.98541,R ugm-3,12.38964,R ugm-3,21.56714,R ugm-3,7.2,R ugm-3 (TEOM FDMS),70.24864,R ugm-3,6.1,R ugm-3 (TEOM FDMS),-1.1,R ugm-3 (TEOM FDMS)
03/01/2018,10:00:00,275.5,P deg,10.8,P ms-1,6,P degC,4.25359,R ugm-3,7.03308,R ugm-3,13.55516,R ugm-3,8.6,R ugm-3 (TEOM FDMS),71.94499,R ugm-3,8.8,R ugm-3 (TEOM FDMS),0.2,R ugm-3 (TEOM FDMS)
03/01/2018,11:00:00,273.3,P deg,9.9,P ms-1,6.8,P degC,3.7067,R ugm-3,5.54257,R ugm-3,11.22609,R ugm-3,8.1,R ugm-3 (TEOM FDMS),73.04262,R ugm-3,10,R ugm-3 (TEOM FDMS),1.9,R ugm-3 (TEOM FDMS)
03/01/2018,12:00:00,271.8,P deg,8.7,P ms-1,6.8,P degC,2.40024,R ugm-3,6.47441,R ugm-3,10.15472,R ugm-3,14.2,R ugm-3 (TEOM FDMS),71.79531,R ugm-3,17.6,R ugm-3 (TEOM FDMS),3.4,R ugm-3 (TEOM FDMS)
03/01/2018,13:00:00,279,P deg,9.5,P ms-1,7,P degC,2.43062,R ugm-3,5.40303,R ugm-3,9.12993,R ugm-3,11.7,R ugm-3 (TEOM FDMS),72.44391,R ugm-3,12.8,R ugm-3 (TEOM FDMS),1.1,R ugm-3 (TEOM FDMS)
03/01/2018,14:00:00,280.8,P deg,11.8,P ms-1,7.2,P degC,2.21794,R ugm-3,6.89367,R ugm-3,10.29447,R ugm-3,12.8,R ugm-3 (TEOM FDMS),70.79746,R ugm-3,14.2,R ugm-3 (TEOM FDMS),1.4,R ugm-3 (TEOM FDMS)
03/01/2018,15:00:00,278.7,P deg,12.2,P ms-1,6.6,P degC,2.43062,R ugm-3,6.52098,R ugm-3,10.24789,R ugm-3,11.5,R ugm-3 (TEOM FDMS),70.4981,R ugm-3,12.2,R ugm-3 (TEOM FDMS),0.7,R ugm-3 (TEOM FDMS)
03/01/2018,16:00:00,277,P deg,11.6,P ms-1,6.2,P degC,3.91938,R ugm-3,11.87759,R ugm-3,17.88722,R ugm-3,12.1,R ugm-3 (TEOM FDMS),65.10971,R ugm-3,13,R ugm-3 (TEOM FDMS),0.9,R ugm-3 (TEOM FDMS)
03/01/2018,17:00:00,274.4,P deg,10.8,P ms-1,6.2,P degC,3.76746,R ugm-3,12.01736,R ugm-3,17.79405,R ugm-3,12.2,R ugm-3 (TEOM FDMS),66.5067,R ugm-3,16.2,R ugm-3 (TEOM FDMS),4,R ugm-3 (TEOM FDMS)
03/01/2018,18:00:00,270,P deg,10.1,P ms-1,6.1,P degC,4.01053,R ugm-3,15.46433,R ugm-3,21.61372,R ugm-3,8.6,R ugm-3 (TEOM FDMS),63.36348,R ugm-3,7.6,R ugm-3 (TEOM FDMS),-1,R ugm-3 (TEOM FDMS)
03/01/2018,19:00:00,259.9,P deg,9.2,P ms-1,5.2,P degC,6.80574,R ugm-3,14.95148,R ugm-3,25.3868,R ugm-3,9.2,R ugm-3 (TEOM FDMS),61.36778,R ugm-3,11.1,R ugm-3 (TEOM FDMS),1.9,R ugm-3 (TEOM FDMS)
03/01/2018,20:00:00,260.3,P deg,9.3,P ms-1,4.9,P degC,2.52177,R ugm-3,10.34063,R ugm-3,14.20729,R ugm-3,10.3,R ugm-3 (TEOM FDMS),66.80606,R ugm-3,11.8,R ugm-3 (TEOM FDMS),1.5,R ugm-3 (TEOM FDMS)
03/01/2018,21:00:00,261.9,P deg,9.6,P ms-1,4.8,P degC,1.70143,R ugm-3,6.00871,R ugm-3,8.61754,R ugm-3,11.2,R ugm-3 (TEOM FDMS),69.15101,R ugm-3,13.3,R ugm-3 (TEOM FDMS),2.1,R ugm-3 (TEOM FDMS)
03/01/2018,22:00:00,261.4,P deg,9.2,P ms-1,4.7,P degC,1.09378,R ugm-3,4.79769,R ugm-3,6.4748,R ugm-3,9.2,R ugm-3 (TEOM FDMS),69.2009,R ugm-3,11.7,R ugm-3 (TEOM FDMS),2.5,R ugm-3 (TEOM FDMS)
03/01/2018,23:00:00,258.7,P deg,8.9,P ms-1,4.6,P degC,0.94187,R ugm-3,5.12379,R ugm-3,6.56796,R ugm-3,10.8,R ugm-3 (TEOM FDMS),69.10111,R ugm-3,14.1,R ugm-3 (TEOM FDMS),3.3,R ugm-3 (TEOM FDMS)
03/01/2018,24:00:00,259.4,P deg,8.7,P ms-1,4.6,P degC,0.33421,R ugm-3,3.49354,R ugm-3,4.00599,R ugm-3,10.3,R ugm-3 (TEOM FDMS),70.548,R ugm-3,12.9,R ugm-3 (TEOM FDMS),2.6,R ugm-3 (TEOM FDMS)
04/01/2018,01:00:00,244.2,P deg,5.4,P ms-1,4.1,P degC,0.32418,R ugm-3,3.10664,R ugm-3,3.60372,R ugm-3,8.4,R ugm-3 (TEOM FDMS),71.97825,R ugm-3,9.3,R ugm-3 (TEOM FDMS),0.9,R ugm-3 (TEOM FDMS)
04/01/2018,02:00:00,245.3,P deg,5.6,P ms-1,4.3,P degC,,,,,,,8.5,R ugm-3 (TEOM FDMS),71.64563,R ugm-3,7.9,R ugm-3 (TEOM FDMS),-0.6,R ugm-3 (TEOM FDMS)
04/01/2018,03:00:00,251.9,P deg,7.2,P ms-1,5.2,P degC,1.00295,R ugm-3,10.62472,R ugm-3,12.16255,R ugm-3,11.4,R ugm-3 (TEOM FDMS),62.21595,R ugm-3,15.8,R ugm-3 (TEOM FDMS),4.4,R ugm-3 (TEOM FDMS)
04/01/2018,04:00:00,251.7,P deg,6.5,P ms-1,5.6,P degC,0.69902,R ugm-3,8.10834,R ugm-3,9.18016,R ugm-3,6.4,R ugm-3 (TEOM FDMS),63.01423,R ugm-3,7,R ugm-3 (TEOM FDMS),0.6,R ugm-3 (TEOM FDMS)
04/01/2018,05:00:00,243.8,P deg,4.3,P ms-1,5.4,P degC,1.03334,R ugm-3,8.76073,R ugm-3,10.34516,R ugm-3,5.2,R ugm-3 (TEOM FDMS),61.71702,R ugm-3,5.6,R ugm-3 (TEOM FDMS),0.4,R ugm-3 (TEOM FDMS)
04/01/2018,06:00:00,181.3,P deg,2,P ms-1,4.9,P degC,3.25198,R ugm-3,25.53657,R ugm-3,30.52287,R ugm-3,3.3,R ugm-3 (TEOM FDMS),48.04648,R ugm-3,5.6,R ugm-3 (TEOM FDMS),2.3,R ugm-3 (TEOM FDMS)
04/01/2018,07:00:00,162.8,P deg,2.8,P ms-1,5.5,P degC,1.61079,R ugm-3,28.00642,R ugm-3,30.47627,R ugm-3,4.3,R ugm-3 (TEOM FDMS),46.05078,R ugm-3,9.2,R ugm-3 (TEOM FDMS),4.9,R ugm-3 (TEOM FDMS)
04/01/2018,08:00:00,169.3,P deg,4.1,P ms-1,5.8,P degC,0.45588,R ugm-3,19.3389,R ugm-3,20.03791,R ugm-3,1.8,R ugm-3 (TEOM FDMS),62.36563,R ugm-3,7.6,R ugm-3 (TEOM FDMS),5.8,R ugm-3 (TEOM FDMS)
04/01/2018,09:00:00,233.3,P deg,5.7,P ms-1,7.4,P degC,1.85393,R ugm-3,28.28601,R ugm-3,31.12867,R ugm-3,5.6,R ugm-3 (TEOM FDMS),43.95529,R ugm-3,11.3,R ugm-3 (TEOM FDMS),5.7,R ugm-3 (TEOM FDMS)
04/01/2018,10:00:00,251.1,P deg,8.7,P ms-1,8.9,P degC,18.05304,R ugm-3,56.85109,R ugm-3,84.53204,R ugm-3,6.5,R ugm-3 (TEOM FDMS),17.06324,R ugm-3,9.2,R ugm-3 (TEOM FDMS),2.7,R ugm-3 (TEOM FDMS)
04/01/2018,11:00:00,251.6,P deg,9.2,P ms-1,9.8,P degC,14.16283,R ugm-3,50.46706,R ugm-3,72.18309,R ugm-3,,,17.21291,R ugm-3,,,,
04/01/2018,12:00:00,255.1,P deg,9.8,P ms-1,10,P degC,9.48241,R ugm-3,24.13835,R ugm-3,38.67783,R ugm-3,5.5,R ugm-3 (TEOM FDMS),47.49766,R ugm-3,11.6,R ugm-3 (TEOM FDMS),6.1,R ugm-3 (TEOM FDMS)
04/01/2018,13:00:00,260.2,P deg,11,P ms-1,9.7,P degC,4.61963,R ugm-3,9.78579,R ugm-3,16.86913,R ugm-3,6.9,R ugm-3 (TEOM FDMS),69.15101,R ugm-3,10.3,R ugm-3 (TEOM FDMS),3.4,R ugm-3 (TEOM FDMS)
04/01/2018,14:00:00,266.3,P deg,12.1,P ms-1,9,P degC,4.07257,R ugm-3,8.62081,R ugm-3,14.86534,R ugm-3,7.2,R ugm-3 (TEOM FDMS),69.00133,R ugm-3,14,R ugm-3 (TEOM FDMS),6.8,R ugm-3 (TEOM FDMS)
04/01/2018,15:00:00,277.4,P deg,12.3,P ms-1,7.6,P degC,2.94806,R ugm-3,8.34126,R ugm-3,12.86155,R ugm-3,2,R ugm-3 (TEOM FDMS),66.65638,R ugm-3,5.6,R ugm-3 (TEOM FDMS),3.6,R ugm-3 (TEOM FDMS)
04/01/2018,16:00:00,281.2,P deg,11.4,P ms-1,6.2,P degC,2.24903,R ugm-3,8.06168,R ugm-3,11.51015,R ugm-3,3.5,R ugm-3 (TEOM FDMS),72.34413,R ugm-3,2.8,R ugm-3 (TEOM FDMS),-0.7,R ugm-3 (TEOM FDMS)
04/01/2018,17:00:00,277.6,P deg,10.4,P ms-1,5.6,P degC,2.3706,R ugm-3,11.23046,R ugm-3,14.86534,R ugm-3,2.4,R ugm-3 (TEOM FDMS),73.39187,R ugm-3,1.3,R ugm-3 (TEOM FDMS),-1.1,R ugm-3 (TEOM FDMS)
04/01/2018,18:00:00,272.1,P deg,10.3,P ms-1,5.3,P degC,3.37355,R ugm-3,11.18383,R ugm-3,16.35653,R ugm-3,1.5,R ugm-3 (TEOM FDMS),71.8452,R ugm-3,0.4,R ugm-3 (TEOM FDMS),-1.1,R ugm-3 (TEOM FDMS)
04/01/2018,19:00:00,275.3,P deg,10.1,P ms-1,5.1,P degC,4.22453,R ugm-3,12.86139,R ugm-3,19.33892,R ugm-3,4.7,R ugm-3 (TEOM FDMS),68.95144,R ugm-3,6.6,R ugm-3 (TEOM FDMS),1.9,R ugm-3 (TEOM FDMS)
04/01/2018,20:00:00,276.2,P deg,8,P ms-1,4.8,P degC,4.13336,R ugm-3,14.07299,R ugm-3,20.41071,R ugm-3,4.7,R ugm-3 (TEOM FDMS),65.80821,R ugm-3,6.2,R ugm-3 (TEOM FDMS),1.5,R ugm-3 (TEOM FDMS)
04/01/2018,21:00:00,264.8,P deg,3.8,P ms-1,3.9,P degC,2.58335,R ugm-3,11.23046,R ugm-3,15.19153,R ugm-3,5.3,R ugm-3 (TEOM FDMS),65.50885,R ugm-3,7.8,R ugm-3 (TEOM FDMS),2.5,R ugm-3 (TEOM FDMS)
04/01/2018,22:00:00,193.7,P deg,2.9,P ms-1,2.7,P degC,3.9814,R ugm-3,13.4672,R ugm-3,19.57192,R ugm-3,1.7,R ugm-3 (TEOM FDMS),59.42197,R ugm-3,4.3,R ugm-3 (TEOM FDMS),2.6,R ugm-3 (TEOM FDMS)
