End Date,End Time,M_DIR,Status/units,M_SPED,Status/units,M_T,Status/units,NO,Status/units,NO2,Status/units,NOXasNO2,Status/units,NV25,Status/units,O3,Status/units,PM25,Status/units,V25,Status/units
18/01/2016,21:00:00,111.1,P deg,1.6,P ms-1,-1.6,P degC,32.85076,R ugm-3,61.29706,R ugm-3,111.66753,R ugm-3,15,R ugm-3 (TEOM FDMS),1.67439,R ugm-3,15.75,R ugm-3 (TEOM FDMS),3.9,R ugm-3 (TEOM FDMS)
18/01/2016,22:00:00,72.6,P deg,1.6,P ms-1,-2.1,P degC,79.09597,R ugm-3,66.40104,R ugm-3,187.67984,R ugm-3,20.9,R ugm-3 (TEOM FDMS),1.67439,R ugm-3,23.15,R ugm-3 (TEOM FDMS),5.4,R ugm-3 (TEOM FDMS)
18/01/2016,23:00:00,70.5,P deg,1.8,P ms-1,-2.5,P degC,102.54303,R ugm-3,70.23561,R ugm-3,227.46606,R ugm-3,23.3,R ugm-3 (TEOM FDMS),1.62201,R ugm-3,24.85,R ugm-3 (TEOM FDMS),4.7,R ugm-3 (TEOM FDMS)
18/01/2016,24:00:00,77.2,P deg,1.8,P ms-1,-2.9,P degC,97.68667,R ugm-3,56.83902,R ugm-3,206.62315,R ugm-3,22.4,R ugm-3 (TEOM FDMS),1.51723,R ugm-3,23.75,R ugm-3 (TEOM FDMS),4.5,R ugm-3 (TEOM FDMS)
19/01/2016,01:00:00,151.8,P deg,0.8,P ms-1,-3.3,P degC,98.65561,R ugm-3,48.39008,R ugm-3,199.6599,R ugm-3,21.5,R ugm-3 (TEOM FDMS),1.25729,R ugm-3,23.05,R ugm-3 (TEOM FDMS),4.7,R ugm-3 (TEOM FDMS)
19/01/2016,02:00:00,151.9,P deg,0.1,P ms-1,-4.1,P degC,68.21775,R ugm-3,41.63258,R ugm-3,146.23166,R ugm-3,20.4,R ugm-3 (TEOM FDMS),1.39699,R ugm-3,21.85,R ugm-3 (TEOM FDMS),4.6,R ugm-3 (TEOM FDMS)
19/01/2016,03:00:00,112.6,P deg,0.3,P ms-1,-4,P degC,63.01079,R ugm-3,39.36164,R ugm-3,135.97684,R ugm-3,18.2,R ugm-3 (TEOM FDMS),1.46684,R ugm-3,20.15,R ugm-3 (TEOM FDMS),5.1,R ugm-3 (TEOM FDMS)
19/01/2016,04:00:00,89,P deg,0.1,P ms-1,-4.4,P degC,47.14202,R ugm-3,35.82352,R ugm-3,108.10693,R ugm-3,17.4,R ugm-3 (TEOM FDMS),1.51923,R ugm-3,19.95,R ugm-3 (TEOM FDMS),5.7,R ugm-3 (TEOM FDMS)
19/01/2016,05:00:00,124.8,P deg,0.7,P ms-1,-4.1,P degC,59.02037,R ugm-3,36.41161,R ugm-3,126.90824,R ugm-3,19.2,R ugm-3 (TEOM FDMS),1.41445,R ugm-3,20.85,R ugm-3 (TEOM FDMS),4.8,R ugm-3 (TEOM FDMS)
19/01/2016,06:00:00,113,P deg,1,P ms-1,-4.2,P degC,102.35749,R ugm-3,37.57058,R ugm-3,194.51655,R ugm-3,17.3,R ugm-3 (TEOM FDMS),1.46684,R ugm-3,19.05,R ugm-3 (TEOM FDMS),4.9,R ugm-3 (TEOM FDMS)
19/01/2016,07:00:00,146.3,P deg,1.2,P ms-1,-4.4,P degC,124.16529,R ugm-3,45.91291,R ugm-3,236.29703,R ugm-3,19.4,R ugm-3 (TEOM FDMS),1.41445,R ugm-3,21.75,R ugm-3 (TEOM FDMS),5.5,R ugm-3 (TEOM FDMS)
19/01/2016,08:00:00,186.7,P deg,1.2,P ms-1,-4.6,P degC,216.22195,R ugm-3,68.27482,R ugm-3,399.81052,R ugm-3,25.5,R ugm-3 (TEOM FDMS),1.83355,R ugm-3,27.35,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS)
19/01/2016,09:00:00,237.1,P deg,1.1,P ms-1,-4.5,P degC,227.04851,R ugm-3,71.85263,R ugm-3,419.98883,R ugm-3,28.6,R ugm-3 (TEOM FDMS),1.88594,R ugm-3,30.75,R ugm-3 (TEOM FDMS),5.3,R ugm-3 (TEOM FDMS)
19/01/2016,10:00:00,264.1,P deg,1.1,P ms-1,-2.8,P degC,261.53885,R ugm-3,87.43042,R ugm-3,488.45107,R ugm-3,32.4,R ugm-3 (TEOM FDMS),2.25265,R ugm-3,34.05,R ugm-3 (TEOM FDMS),4.8,R ugm-3 (TEOM FDMS)
19/01/2016,11:00:00,272.3,P deg,0.8,P ms-1,-1.5,P degC,164.81136,R ugm-3,74.5569,R ugm-3,327.26413,R ugm-3,28.9,R ugm-3 (TEOM FDMS),3.40516,R ugm-3,31.25,R ugm-3 (TEOM FDMS),5.5,R ugm-3 (TEOM FDMS)
19/01/2016,12:00:00,254.6,P deg,1.4,P ms-1,0.3,P degC,119.37098,R ugm-3,71.44813,R ugm-3,254.48108,R ugm-3,31.4,R ugm-3 (TEOM FDMS),6.02452,R ugm-3,33.25,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS)
19/01/2016,13:00:00,258,P deg,1.4,P ms-1,1.5,P degC,81.04457,R ugm-3,62.36902,R ugm-3,186.63562,R ugm-3,30.7,R ugm-3 (TEOM FDMS),9.01059,R ugm-3,36.75,R ugm-3 (TEOM FDMS),9.2,R ugm-3 (TEOM FDMS)
19/01/2016,14:00:00,264,P deg,1.1,P ms-1,2,P degC,24.06572,R ugm-3,42.1974,R ugm-3,79.09765,R ugm-3,21.5,R ugm-3 (TEOM FDMS),21.79304,R ugm-3,26.25,R ugm-3 (TEOM FDMS),7.9,R ugm-3 (TEOM FDMS)
19/01/2016,15:00:00,253.5,P deg,1,P ms-1,2.2,P degC,17.16784,R ugm-3,39.76518,R ugm-3,66.08883,R ugm-3,15.7,R ugm-3 (TEOM FDMS),26.4555,R ugm-3,20.95,R ugm-3 (TEOM FDMS),8.4,R ugm-3 (TEOM FDMS)
19/01/2016,16:00:00,235.6,P deg,1.4,P ms-1,1.4,P degC,31.64463,R ugm-3,56.64251,R ugm-3,105.16359,R ugm-3,21.4,R ugm-3 (TEOM FDMS),12.52052,R ugm-3,27.45,R ugm-3 (TEOM FDMS),9.2,R ugm-3 (TEOM FDMS)
19/01/2016,17:00:00,226.1,P deg,1.7,P ms-1,0.3,P degC,117.94749,R ugm-3,79.80241,R ugm-3,260.65271,R ugm-3,33.7,R ugm-3 (TEOM FDMS),2.82891,R ugm-3,38.25,R ugm-3 (TEOM FDMS),7.7,R ugm-3 (TEOM FDMS)
19/01/2016,18:00:00,225.2,P deg,0.6,P ms-1,-0.5,P degC,176.38007,R ugm-3,93.13923,R ugm-3,363.5849,R ugm-3,31.7,R ugm-3 (TEOM FDMS),1.78116,R ugm-3,34.05,R ugm-3 (TEOM FDMS),5.5,R ugm-3 (TEOM FDMS)
19/01/2016,19:00:00,218.2,P deg,0.3,P ms-1,-1.1,P degC,231.93575,R ugm-3,106.42393,R ugm-3,462.05378,R ugm-3,38,R ugm-3 (TEOM FDMS),1.99071,R ugm-3,41.05,R ugm-3 (TEOM FDMS),6.2,R ugm-3 (TEOM FDMS)
19/01/2016,20:00:00,223.2,P deg,1.6,P ms-1,-1.1,P degC,227.14175,R ugm-3,100.67065,R ugm-3,448.94981,R ugm-3,37.9,R ugm-3 (TEOM FDMS),2.09549,R ugm-3,42.15,R ugm-3 (TEOM FDMS),7.4,R ugm-3 (TEOM FDMS)
19/01/2016,21:00:00,226.7,P deg,1.7,P ms-1,-1.7,P degC,194.29036,R ugm-3,87.46962,R ugm-3,385.37736,R ugm-3,38.6,R ugm-3 (TEOM FDMS),2.20026,R ugm-3,44.05,R ugm-3 (TEOM FDMS),8.6,R ugm-3 (TEOM FDMS)
19/01/2016,22:00:00,233.5,P deg,1.4,P ms-1,-2.1,P degC,200.53902,R ugm-3,87.66948,R ugm-3,395.15836,R ugm-3,41.5,R ugm-3 (TEOM FDMS),2.25265,R ugm-3,46.85,R ugm-3 (TEOM FDMS),8.5,R ugm-3 (TEOM FDMS)
19/01/2016,23:00:00,255.1,P deg,1.2,P ms-1,-2.2,P degC,178.0817,R ugm-3,76.61953,R ugm-3,349.67433,R ugm-3,38.9,R ugm-3 (TEOM FDMS),2.09549,R ugm-3,44.65,R ugm-3 (TEOM FDMS),8.9,R ugm-3 (TEOM FDMS)
19/01/2016,24:00:00,258.9,P deg,1.2,P ms-1,-2.4,P degC,153.27321,R ugm-3,68.7472,R ugm-3,303.76285,R ugm-3,35.6,R ugm-3 (TEOM FDMS),1.93832,R ugm-3,40.35,R ugm-3 (TEOM FDMS),7.9,R ugm-3 (TEOM FDMS)
20/01/2016,01:00:00,261.4,P deg,1.3,P ms-1,-3.2,P degC,155.29176,R ugm-3,60.30368,R ugm-3,298.41439,R ugm-3,36.7,R ugm-3 (TEOM FDMS),1.67639,R ugm-3,43.05,R ugm-3 (TEOM FDMS),9.5,R ugm-3 (TEOM FDMS)
20/01/2016,02:00:00,247.9,P deg,0.9,P ms-1,-3.6,P degC,139.18163,R ugm-3,55.94891,R ugm-3,269.35778,R ugm-3,33.8,R ugm-3 (TEOM FDMS),1.60654,R ugm-3,39.25,R ugm-3 (TEOM FDMS),8.6,R ugm-3 (TEOM FDMS)
20/01/2016,03:00:00,270.3,P deg,0.8,P ms-1,-3.8,P degC,133.83591,R ugm-3,52.0702,R ugm-3,257.28241,R ugm-3,32.9,R ugm-3 (TEOM FDMS),1.41445,R ugm-3,39.35,R ugm-3 (TEOM FDMS),9.6,R ugm-3 (TEOM FDMS)
20/01/2016,04:00:00,325.7,P deg,0.4,P ms-1,-4.1,P degC,134.88645,R ugm-3,44.85673,R ugm-3,251.67974,R ugm-3,31.4,R ugm-3 (TEOM FDMS),1.41445,R ugm-3,37.05,R ugm-3 (TEOM FDMS),8.8,R ugm-3 (TEOM FDMS)
20/01/2016,05:00:00,91.7,P deg,0.1,P ms-1,-4.6,P degC,137.11132,R ugm-3,40.63871,R ugm-3,250.87314,R ugm-3,32.6,R ugm-3 (TEOM FDMS),1.41445,R ugm-3,39.05,R ugm-3 (TEOM FDMS),9.6,R ugm-3 (TEOM FDMS)
20/01/2016,06:00:00,158.6,P deg,0.6,P ms-1,-4.2,P degC,170.85671,R ugm-3,45.67958,R ugm-3,307.65623,R ugm-3,34.1,R ugm-3 (TEOM FDMS),1.624,R ugm-3,39.45,R ugm-3 (TEOM FDMS),8.5,R ugm-3 (TEOM FDMS)
20/01/2016,07:00:00,161,P deg,0.6,P ms-1,-4.3,P degC,233.03119,R ugm-3,60.49572,R ugm-3,417.80523,R ugm-3,37.3,R ugm-3 (TEOM FDMS),1.99071,R ugm-3,41.25,R ugm-3 (TEOM FDMS),7.1,R ugm-3 (TEOM FDMS)
20/01/2016,08:00:00,200.8,P deg,1.2,P ms-1,-4.3,P degC,275.83011,R ugm-3,78.71659,R ugm-3,501.65018,R ugm-3,42.9,R ugm-3 (TEOM FDMS),2.0431,R ugm-3,46.45,R ugm-3 (TEOM FDMS),6.7,R ugm-3 (TEOM FDMS)
20/01/2016,09:00:00,212,P deg,1.3,P ms-1,-4.2,P degC,329.01186,R ugm-3,97.92048,R ugm-3,602.39829,R ugm-3,47,R ugm-3 (TEOM FDMS),1.88594,R ugm-3,51.65,R ugm-3 (TEOM FDMS),7.8,R ugm-3 (TEOM FDMS)
20/01/2016,10:00:00,228.2,P deg,0.8,P ms-1,-2.6,P degC,186.64722,R ugm-3,73.36111,R ugm-3,359.54952,R ugm-3,40.9,R ugm-3 (TEOM FDMS),1.51923,R ugm-3,46.75,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS)
20/01/2016,11:00:00,208.4,P deg,0.8,P ms-1,-1.3,P degC,106.58023,R ugm-3,57.73025,R ugm-3,221.15098,R ugm-3,33.2,R ugm-3 (TEOM FDMS),3.03845,R ugm-3,39.45,R ugm-3 (TEOM FDMS),9.4,R ugm-3 (TEOM FDMS)
20/01/2016,12:00:00,192.8,P deg,0.8,P ms-1,0.7,P degC,105.31328,R ugm-3,61.76228,R ugm-3,223.24039,R ugm-3,32.4,R ugm-3 (TEOM FDMS),4.55768,R ugm-3,40.65,R ugm-3 (TEOM FDMS),11.4,R ugm-3 (TEOM FDMS)
20/01/2016,13:00:00,176.2,P deg,0.8,P ms-1,1.8,P degC,130.71517,R ugm-3,70.5287,R ugm-3,270.95583,R ugm-3,35,R ugm-3 (TEOM FDMS),5.34349,R ugm-3,44.15,R ugm-3 (TEOM FDMS),12.3,R ugm-3 (TEOM FDMS)
20/01/2016,14:00:00,194.6,P deg,1.2,P ms-1,2.8,P degC,54.57312,R ugm-3,56.3346,R ugm-3,140.01221,R ugm-3,24,R ugm-3 (TEOM FDMS),11.57756,R ugm-3,31.95,R ugm-3 (TEOM FDMS),11.1,R ugm-3 (TEOM FDMS)
20/01/2016,15:00:00,165,P deg,1.1,P ms-1,2.9,P degC,20.4261,R ugm-3,48.25333,R ugm-3,79.57291,R ugm-3,14.3,R ugm-3 (TEOM FDMS),22.63124,R ugm-3,21.05,R ugm-3 (TEOM FDMS),9.9,R ugm-3 (TEOM FDMS)
20/01/2016,16:00:00,127.6,P deg,1.3,P ms-1,2.1,P degC,19.31351,R ugm-3,55.94158,R ugm-3,85.55521,R ugm-3,19.4,R ugm-3 (TEOM FDMS),14.56362,R ugm-3,24.45,R ugm-3 (TEOM FDMS),8.2,R ugm-3 (TEOM FDMS)
20/01/2016,17:00:00,113.4,P deg,1.7,P ms-1,1,P degC,81.88961,R ugm-3,71.28079,R ugm-3,196.84311,R ugm-3,25.7,R ugm-3 (TEOM FDMS),2.51458,R ugm-3,32.75,R ugm-3 (TEOM FDMS),10.2,R ugm-3 (TEOM FDMS)
20/01/2016,18:00:00,119,P deg,2,P ms-1,-0.2,P degC,167.76622,R ugm-3,88.11557,R ugm-3,345.35351,R ugm-3,32.3,R ugm-3 (TEOM FDMS),1.57161,R ugm-3,38.15,R ugm-3 (TEOM FDMS),9,R ugm-3 (TEOM FDMS)
20/01/2016,19:00:00,120.2,P deg,2.2,P ms-1,-0.9,P degC,238.74788,R ugm-3,105.04693,R ugm-3,471.1219,R ugm-3,35,R ugm-3 (TEOM FDMS),2.09549,R ugm-3,40.65,R ugm-3 (TEOM FDMS),8.8,R ugm-3 (TEOM FDMS)
20/01/2016,20:00:00,118.8,P deg,2.2,P ms-1,-1.4,P degC,378.91851,R ugm-3,127.03638,R ugm-3,708.03667,R ugm-3,46.4,R ugm-3 (TEOM FDMS),2.30503,R ugm-3,52.95,R ugm-3 (TEOM FDMS),9.7,R ugm-3 (TEOM FDMS)
20/01/2016,21:00:00,124.8,P deg,2.6,P ms-1,-1.6,P degC,372.24359,R ugm-3,118.84992,R ugm-3,689.61547,R ugm-3,45.8,R ugm-3 (TEOM FDMS),2.20026,R ugm-3,54.35,R ugm-3 (TEOM FDMS),11.7,R ugm-3 (TEOM FDMS)
20/01/2016,22:00:00,138.6,P deg,2.7,P ms-1,-1.9,P degC,375.98268,R ugm-3,118.5291,R ugm-3,695.02784,R ugm-3,48.1,R ugm-3 (TEOM FDMS),2.30503,R ugm-3,56.15,R ugm-3 (TEOM FDMS),11.2,R ugm-3 (TEOM FDMS)
20/01/2016,23:00:00,137.7,P deg,2.7,P ms-1,-2.1,P degC,307.19533,R ugm-3,95.19421,R ugm-3,566.22049,R ugm-3,44.7,R ugm-3 (TEOM FDMS),1.93832,R ugm-3,52.35,R ugm-3 (TEOM FDMS),10.8,R ugm-3 (TEOM FDMS)
20/01/2016,24:00:00,143.4,P deg,2.7,P ms-1,-2.3,P degC,230.99154,R ugm-3,85.74742,R ugm-3,439.92951,R ugm-3,38.9,R ugm-3 (TEOM FDMS),1.99071,R ugm-3,47.95,R ugm-3 (TEOM FDMS),12.2,R ugm-3 (TEOM FDMS)
21/01/2016,01:00:00,136.5,P deg,2.9,P ms-1,-2.1,P degC,153.14973,R ugm-3,73.59491,R ugm-3,308.42123,R ugm-3,28.2,R ugm-3 (TEOM FDMS),1.67838,R ugm-3,34.55,R ugm-3 (TEOM FDMS),9.5,R ugm-3 (TEOM FDMS)
21/01/2016,02:00:00,136.9,P deg,3.4,P ms-1,-2.1,P degC,80.38599,R ugm-3,65.26151,R ugm-3,188.51831,R ugm-3,22.7,R ugm-3 (TEOM FDMS),1.46884,R ugm-3,27.85,R ugm-3 (TEOM FDMS),8.3,R ugm-3 (TEOM FDMS)
21/01/2016,03:00:00,141.7,P deg,3.4,P ms-1,-2.1,P degC,64.98683,R ugm-3,67.35586,R ugm-3,167.00093,R ugm-3,21.4,R ugm-3 (TEOM FDMS),1.04974,R ugm-3,26.85,R ugm-3 (TEOM FDMS),8.6,R ugm-3 (TEOM FDMS)
21/01/2016,04:00:00,153.1,P deg,3.5,P ms-1,-2,P degC,71.78492,R ugm-3,63.33531,R ugm-3,173.40398,R ugm-3,19.5,R ugm-3 (TEOM FDMS),0.99685,R ugm-3,26.55,R ugm-3 (TEOM FDMS),10.2,R ugm-3 (TEOM FDMS)
21/01/2016,05:00:00,148,P deg,3.1,P ms-1,-2.1,P degC,62.48381,R ugm-3,57.43907,R ugm-3,153.24623,R ugm-3,20.3,R ugm-3 (TEOM FDMS),0.73342,R ugm-3,26.85,R ugm-3 (TEOM FDMS),9.7,R ugm-3 (TEOM FDMS)
21/01/2016,06:00:00,155.3,P deg,3,P ms-1,-2.2,P degC,49.65907,R ugm-3,68.42399,R ugm-3,144.56683,R ugm-3,24.2,R ugm-3 (TEOM FDMS),0.78581,R ugm-3,26.65,R ugm-3 (TEOM FDMS),5.6,R ugm-3 (TEOM FDMS)
21/01/2016,07:00:00,164.7,P deg,3.8,P ms-1,-0.9,P degC,44.99323,R ugm-3,68.17871,R ugm-3,137.16737,R ugm-3,22.6,R ugm-3 (TEOM FDMS),0.83869,R ugm-3,28.35,R ugm-3 (TEOM FDMS),8.9,R ugm-3 (TEOM FDMS)
21/01/2016,08:00:00,155.2,P deg,3.9,P ms-1,0,P degC,59.26983,R ugm-3,70.52487,R ugm-3,161.404,R ugm-3,26.4,R ugm-3 (TEOM FDMS),0.99685,R ugm-3,32.15,R ugm-3 (TEOM FDMS),8.9,R ugm-3 (TEOM FDMS)
21/01/2016,09:00:00,157,P deg,4.4,P ms-1,0.9,P degC,60.90753,R ugm-3,70.33793,R ugm-3,163.72817,R ugm-3,26.9,R ugm-3 (TEOM FDMS),1.41645,R ugm-3,34.25,R ugm-3 (TEOM FDMS),10.5,R ugm-3 (TEOM FDMS)
21/01/2016,10:00:00,165.9,P deg,4.4,P ms-1,1.8,P degC,47.12549,R ugm-3,64.57748,R ugm-3,136.83555,R ugm-3,31.8,R ugm-3 (TEOM FDMS),2.56946,R ugm-3,37.25,R ugm-3 (TEOM FDMS),8.6,R ugm-3 (TEOM FDMS)
21/01/2016,11:00:00,168.7,P deg,4.8,P ms-1,2.5,P degC,29.88188,R ugm-3,59.47636,R ugm-3,105.2946,R ugm-3,25.8,R ugm-3 (TEOM FDMS),4.0378,R ugm-3,31.75,R ugm-3 (TEOM FDMS),9.1,R ugm-3 (TEOM FDMS)
21/01/2016,12:00:00,173.9,P deg,5.2,P ms-1,3.4,P degC,45.98172,R ugm-3,63.24829,R ugm-3,133.7526,R ugm-3,23.5,R ugm-3 (TEOM FDMS),4.0373,R ugm-3,31.45,R ugm-3 (TEOM FDMS),11.1,R ugm-3 (TEOM FDMS)
21/01/2016,13:00:00,182.1,P deg,5.4,P ms-1,4.5,P degC,31.58195,R ugm-3,55.73121,R ugm-3,104.15618,R ugm-3,19.6,R ugm-3 (TEOM FDMS),8.75713,R ugm-3,24.65,R ugm-3 (TEOM FDMS),8.2,R ugm-3 (TEOM FDMS)
21/01/2016,14:00:00,178.7,P deg,5.4,P ms-1,4.8,P degC,22.55836,R ugm-3,49.3621,R ugm-3,83.9511,R ugm-3,11.3,R ugm-3 (TEOM FDMS),19.45408,R ugm-3,16.55,R ugm-3 (TEOM FDMS),8.4,R ugm-3 (TEOM FDMS)
21/01/2016,15:00:00,184.1,P deg,6.3,P ms-1,4.9,P degC,11.06324,R ugm-3,42.94088,R ugm-3,59.90428,R ugm-3,10,R ugm-3 (TEOM FDMS),25.17027,R ugm-3,16.35,R ugm-3 (TEOM FDMS),9.5,R ugm-3 (TEOM FDMS)
21/01/2016,16:00:00,183.1,P deg,6,P ms-1,5.1,P degC,7.50906,R ugm-3,46.63536,R ugm-3,58.14908,R ugm-3,11.8,R ugm-3 (TEOM FDMS),19.34881,R ugm-3,15.25,R ugm-3 (TEOM FDMS),6.6,R ugm-3 (TEOM FDMS)
21/01/2016,17:00:00,180.6,P deg,6,P ms-1,4.8,P degC,12.88617,R ugm-3,58.3585,R ugm-3,78.11702,R ugm-3,13.7,R ugm-3 (TEOM FDMS),13.00398,R ugm-3,17.95,R ugm-3 (TEOM FDMS),7.4,R ugm-3 (TEOM FDMS)
21/01/2016,18:00:00,180.9,P deg,5.4,P ms-1,4,P degC,6.21155,R ugm-3,54.83807,R ugm-3,64.36232,R ugm-3,11.3,R ugm-3 (TEOM FDMS),15.99354,R ugm-3,13.25,R ugm-3 (TEOM FDMS),5.1,R ugm-3 (TEOM FDMS)
21/01/2016,19:00:00,184.4,P deg,6.2,P ms-1,4.4,P degC,2.74999,R ugm-3,44.16202,R ugm-3,48.3786,R ugm-3,8.5,R ugm-3 (TEOM FDMS),27.79162,R ugm-3,10.55,R ugm-3 (TEOM FDMS),5.2,R ugm-3 (TEOM FDMS)
21/01/2016,20:00:00,185.9,P deg,6.2,P ms-1,4.5,P degC,2.47246,R ugm-3,42.21605,R ugm-3,46.0071,R ugm-3,11.2,R ugm-3 (TEOM FDMS),30.3082,R ugm-3,12.65,R ugm-3 (TEOM FDMS),4.6,R ugm-3 (TEOM FDMS)
21/01/2016,21:00:00,185.8,P deg,7,P ms-1,4.7,P degC,1.85442,R ugm-3,40.60285,R ugm-3,43.44626,R ugm-3,12.3,R ugm-3 (TEOM FDMS),27.94928,R ugm-3,16.15,R ugm-3 (TEOM FDMS),7,R ugm-3 (TEOM FDMS)
21/01/2016,22:00:00,184.5,P deg,7.4,P ms-1,5.3,P degC,1.79206,R ugm-3,35.52803,R ugm-3,38.27582,R ugm-3,13,R ugm-3 (TEOM FDMS),29.8891,R ugm-3,14.15,R ugm-3 (TEOM FDMS),4.3,R ugm-3 (TEOM FDMS)
21/01/2016,23:00:00,185.6,P deg,7.6,P ms-1,5.6,P degC,1.7615,R ugm-3,31.25886,R ugm-3,33.95978,R ugm-3,12.7,R ugm-3 (TEOM FDMS),32.35329,R ugm-3,15.45,R ugm-3 (TEOM FDMS),5.9,R ugm-3 (TEOM FDMS)
21/01/2016,24:00:00,185,P deg,7.8,P ms-1,5.8,P degC,0.80389,R ugm-3,22.6244,R ugm-3,23.857,R ugm-3,9.2,R ugm-3 (TEOM FDMS),41.32047,R ugm-3,11.65,R ugm-3 (TEOM FDMS),5.6,R ugm-3 (TEOM FDMS)
22/01/2016,01:00:00,173.4,P deg,6.8,P ms-1,4.1,P degC,1.11259,R ugm-3,20.87111,R ugm-3,22.57706,R ugm-3,6.7,R ugm-3 (TEOM FDMS),45.30505,R ugm-3,9.05,R ugm-3 (TEOM FDMS),5.5,R ugm-3 (TEOM FDMS)
22/01/2016,02:00:00,174.8,P deg,7.7,P ms-1,4.1,P degC,0.74214,R ugm-3,23.58941,R ugm-3,24.72735,R ugm-3,9,R ugm-3 (TEOM FDMS),42.36938,R ugm-3,10.85,R ugm-3 (TEOM FDMS),5,R ugm-3 (TEOM FDMS)
22/01/2016,03:00:00,177.8,P deg,7.9,P ms-1,4.3,P degC,0.83476,R ugm-3,19.44678,R ugm-3,20.72672,R ugm-3,7.9,R ugm-3 (TEOM FDMS),44.09948,R ugm-3,8.35,R ugm-3 (TEOM FDMS),3.6,R ugm-3 (TEOM FDMS)
22/01/2016,04:00:00,181.1,P deg,7.9,P ms-1,4.7,P degC,1.05085,R ugm-3,16.17497,R ugm-3,17.78625,R ugm-3,5.7,R ugm-3 (TEOM FDMS),47.97962,R ugm-3,6.75,R ugm-3 (TEOM FDMS),4.2,R ugm-3 (TEOM FDMS)
22/01/2016,05:00:00,190.5,P deg,8.9,P ms-1,5.1,P degC,1.11259,R ugm-3,15.36885,R ugm-3,17.0748,R ugm-3,7.2,R ugm-3 (TEOM FDMS),48.03201,R ugm-3,8.75,R ugm-3 (TEOM FDMS),4.7,R ugm-3 (TEOM FDMS)
22/01/2016,06:00:00,185.5,P deg,9,P ms-1,5.4,P degC,3.15162,R ugm-3,21.15894,R ugm-3,25.99135,R ugm-3,7.7,R ugm-3 (TEOM FDMS),41.53002,R ugm-3,9.75,R ugm-3 (TEOM FDMS),5.2,R ugm-3 (TEOM FDMS)
22/01/2016,07:00:00,188.1,P deg,9,P ms-1,5.8,P degC,6.61319,R ugm-3,28.23089,R ugm-3,38.37097,R ugm-3,5.9,R ugm-3 (TEOM FDMS),34.24172,R ugm-3,7.85,R ugm-3 (TEOM FDMS),5.1,R ugm-3 (TEOM FDMS)
22/01/2016,08:00:00,190.2,P deg,9.8,P ms-1,6.3,P degC,12.70063,R ugm-3,39.00735,R ugm-3,58.48138,R ugm-3,6.6,R ugm-3 (TEOM FDMS),26.2714,R ugm-3,9.05,R ugm-3 (TEOM FDMS),5.6,R ugm-3 (TEOM FDMS)
22/01/2016,09:00:00,193.6,P deg,9.4,P ms-1,6.8,P degC,14.6168,R ugm-3,42.09221,R ugm-3,64.50432,R ugm-3,6.3,R ugm-3 (TEOM FDMS),22.33787,R ugm-3,7.55,R ugm-3 (TEOM FDMS),4.4,R ugm-3 (TEOM FDMS)
22/01/2016,10:00:00,196,P deg,8.7,P ms-1,7.8,P degC,13.93702,R ugm-3,40.62102,R ugm-3,61.99082,R ugm-3,4.6,R ugm-3 (TEOM FDMS),21.49918,R ugm-3,7.35,R ugm-3 (TEOM FDMS),5.9,R ugm-3 (TEOM FDMS)
22/01/2016,11:00:00,208.2,P deg,7.3,P ms-1,8.5,P degC,12.0826,R ugm-3,36.01811,R ugm-3,54.5445,R ugm-3,3.2,R ugm-3 (TEOM FDMS),24.12103,R ugm-3,5.25,R ugm-3 (TEOM FDMS),5.2,R ugm-3 (TEOM FDMS)
22/01/2016,12:00:00,230.1,P deg,6.8,P ms-1,9.4,P degC,9.54871,R ugm-3,30.13239,R ugm-3,44.77354,R ugm-3,4.5,R ugm-3 (TEOM FDMS),27.68685,R ugm-3,5.45,R ugm-3 (TEOM FDMS),4.1,R ugm-3 (TEOM FDMS)
22/01/2016,13:00:00,250.9,P deg,5.4,P ms-1,10.9,P degC,13.10258,R ugm-3,33.64757,R ugm-3,53.7379,R ugm-3,15.7,R ugm-3 (TEOM FDMS),21.23674,R ugm-3,16.15,R ugm-3 (TEOM FDMS),3.6,R ugm-3 (TEOM FDMS)
22/01/2016,14:00:00,244.9,P deg,6,P ms-1,11.1,P degC,17.95364,R ugm-3,39.11063,R ugm-3,66.63915,R ugm-3,7.8,R ugm-3 (TEOM FDMS),13.47646,R ugm-3,8.35,R ugm-3 (TEOM FDMS),3.7,R ugm-3 (TEOM FDMS)
22/01/2016,15:00:00,254.7,P deg,6.3,P ms-1,11,P degC,12.20639,R ugm-3,23.25935,R ugm-3,41.97555,R ugm-3,6.1,R ugm-3 (TEOM FDMS),33.24487,R ugm-3,5.65,R ugm-3 (TEOM FDMS),2.7,R ugm-3 (TEOM FDMS)
22/01/2016,16:00:00,252.6,P deg,5.2,P ms-1,9.6,P degC,9.85804,R ugm-3,26.43314,R ugm-3,41.54858,R ugm-3,5.3,R ugm-3 (TEOM FDMS),45.14822,R ugm-3,4.75,R ugm-3 (TEOM FDMS),2.6,R ugm-3 (TEOM FDMS)
